module,category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
6,Environmental Information Processing,Signaling molecules and interaction,hsa04060,Cytokine-cytokine receptor interaction,25/151,298/9512,0.08389261744966443,5.2846793190808485,9.544271682419971,6.19259020048022e-12,1.3128291225018066e-9,1.1602958480899783e-9,8740/84957/5008/55504/7048/8809/3569/94/6360/60401/8764/4055/6354/3588/3459/958/10563/6359/27242/163702/2660/3606/284340/6358/3593,25
6,Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,12/151,100/9512,0.12,7.559205298013246,8.374342264585579,5.224654348117159e-8,5.538133609004188e-6,4.894676178762391e-6,8740/8809/3569/6360/8764/4055/6354/3588/10563/6359/3606/6358,12
6,Human Diseases,Infectious disease: parasitic,hsa05144,Malaria,7/151,50/9512,0.14,8.81907284768212,7.04026864633088,1.2461568722300751e-5,8.806175230425864e-4,7.783014851121172e-4,3082/3569/6401/958/3383/3606/3820,7
6,Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecule (CAM) interaction,11/151,160/9512,0.06875,4.330794701986755,5.3962995479561435,4.5751492848220774e-5,0.002424829120955701,0.002143096243942973,58494/1000/6401/958/3383/5819/1001/90952/4267/29126/941,11
6,Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,5/151,37/9512,0.13513513513513514,8.512618578843744,5.814910497843978,2.729784724404698e-4,0.011574287231475917,0.010229509072506027,3569/6401/3383/3606/3593,5
6,Human Diseases,Endocrine and metabolic disease,hsa04933,AGE-RAGE signaling pathway in diabetic complications,7/151,101/9512,0.06930693069306931,4.365877647367387,4.31898371964376,0.0010936717548236383,0.037299442094977514,0.03296574326169811,7048/3569/4846/6401/7422/7056/3383,7
6,Cellular Processes,Transport and catabolism,hsa04142,Lysosome,8/151,133/9512,0.06015037593984962,3.7890753373499972,4.113847987156397,0.0012315853521926538,0.037299442094977514,0.03296574326169811,950/10577/1519/23659/1522/2720/27074/3425,8
6,Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,7/151,110/9512,0.06363636363636363,4.008669476219144,4.030891803317131,0.0017976654845986387,0.047638135341863924,0.0421032179287576,3569/4846/4055/54583/3459/7422/7076,7
