module,category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
3,Environmental Information Processing,Signaling molecules and interaction,hsa04060,Cytokine-cytokine receptor interaction,14/63,298/9512,0.04697986577181208,7.093214019388516,8.72611438946516,6.076410741551892e-9,7.413221104693308e-7,6.90791957986952e-7,3557/3626/7132/8792/3953/9235/7133/939/7293/3604/3575/2658/27302/943,14
3,Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,5/63,76/9512,0.06578947368421052,9.933166248955722,6.384232394445872,1.3960930363576972e-4,0.008516167521781953,0.007935686732980594,5360/335/9370/2167/336,5
3,Organismal Systems,Immune system,hsa04640,Hematopoietic cell lineage,5/63,100/9512,0.05,7.54920634920635,5.375738765760374,5.037492414707623e-4,0.020485802486477665,0.019089444939944675,921/3575/933/2208/3673,5
3,Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,4/63,70/9512,0.05714285714285714,8.62766439909297,5.229968098597596,0.0011552141912985056,0.03523403283460442,0.03283240333164174,9370/7132/3953/7133,4
