module_protein,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
1,GO:0007160,cell-matrix adhesion,26/737,241/18986,0.1078838174273859,2.7792159534278813,5.586167734649393,2.6212306211057843e-6,8.208927115853236e-5,5.804393865734888e-5,ABL1/ANXA2/BCL2L11/BCR/CCL28/CCN2/CD36/CD63/DAG1/DUSP3/HPSE/ITGA6/ITGB5/JAM3/ITGB1BP1/MINK1/NID1/NID2/PPM1F/PTEN/RRAS/SDC4/SERPINE1/SMAD3/SRC/VEGFA,26
1,GO:0051283,negative regulation of sequestering of calcium ion,18/737,130/18986,0.13846153846153847,3.5669345579793346,5.901755280508644,2.8326497645693564e-6,8.817266176259524e-5,6.23454015168375e-5,ABL1/BAX/CORO1A/CXCL11/DMD/F2R/FGF2/FKBP1B/GP1BA/GP1BB/GP5/ITPR1/LETM1/LYN/PKD2/PLCB2/PTPN6/TGFB1,18
1,GO:0036257,multivesicular body organization,9/737,33/18986,0.2727272727272727,7.025780189959295,6.962268743377316,3.178581419207208e-6,9.791159203253508e-5,6.923163479919783e-5,CHMP1A/CHMP6/HGS/IST1/STAM/VPS28/VPS37A/VPS4B/VTA1,9
1,GO:0071677,positive regulation of mononuclear cell migration,15/737,94/18986,0.1595744680851064,4.110828834550651,6.076039426062845,3.1836518437370246e-6,9.791159203253508e-5,6.923163479919783e-5,ABL1/AIF1/APP/CCL4/CCL5/CORO1A/CXCL12/FADD/JAM3/LGMN/MDK/C1QBP/SERPINE1/TGFB1/TNFSF14,15
1,GO:0048284,organelle fusion,21/737,172/18986,0.12209302325581395,3.1452620617841025,5.67967538923478,3.4309810442157627e-6,1.048899919231676e-4,7.416594362496481e-5,ANXA2/BAX/CHMP1A/CHMP6/CORO1A/IRAG2/PIKFYVE/SNAP23/SNAP25/SNAP29/SNAPIN/STX16/STX4/STX6/STX7/STX8/STXBP1/USO1/VAMP8/VAV3/VTI1A,21
1,GO:0051282,regulation of sequestering of calcium ion,18/737,132/18986,0.13636363636363635,3.5128900949796473,5.82208065820733,3.536505378952635e-6,1.0747628181243036e-4,7.599466557076669e-5,ABL1/BAX/CORO1A/CXCL11/DMD/F2R/FGF2/FKBP1B/GP1BA/GP1BB/GP5/ITPR1/LETM1/LYN/PKD2/PLCB2/PTPN6/TGFB1,18
1,GO:0001959,regulation of cytokine-mediated signaling pathway,22/737,187/18986,0.11764705882352941,3.0307287093942055,5.60821748501146,3.7461688189285277e-6,1.1317837090598186e-4,8.002651656534627e-5,ANGPT1/CASP8/CCL5/CD40/CDC37/FADD/GIGYF2/GSTP1/HSPA1A/IL7/IRAK1/MAPKAPK2/MAVS/PTPN1/PTPN6/SH2B3/STAT2/TANK/TRAF2/USP25/XIAP/YTHDF3,22
1,GO:0010595,positive regulation of endothelial cell migration,18/737,133/18986,0.13533834586466165,3.486477387498597,5.7828191405861835,3.9444869048647326e-6,1.1847301019523549e-4,8.377026667764438e-5,ABL1/AKT3/ANGPT1/ANXA3/CD40/EGF/FGF2/GPI/HSPB1/ITGB1BP1/LGMN/PDGFB/PRKD2/RRAS/SPARC/TGFB1/VEGFA/VEGFC,18
1,GO:0097194,execution phase of apoptosis,15/737,96/18986,0.15625,4.025186567164179,5.9716082581231404,4.169660942888022e-6,1.2381924694489796e-4,8.755050048366497e-5,AIFM1/BAX/BCL2L1/CASP2/CASP3/CASP7/CASP8/CDK5RAP3/DFFA/FADD/HTRA2/SIRT2/STK24/TP53/XRCC4,15
1,GO:0050867,positive regulation of cell activation,35/737,391/18986,0.08951406649616368,2.3059892354086347,5.243839537377275,4.170702827388503e-6,1.2381924694489796e-4,8.755050048366497e-5,ABL1/AIF1/AP3B1/APP/BLOC1S3/CCL5/CD226/CD40/CD40LG/CDKN1A/CORO1A/FADD/FOXO3/GP1BA/GP1BB/GP5/IL1B/IL7/LYN/MDK/MIF/NCK2/PEAR1/PLA2G4A/PTPN6/SELP/SMARCA2/SRC/STAT5B/TGFB1/TNFSF14/VAV3/VSIR/YES1/ZBTB16,35
1,GO:0010572,positive regulation of platelet activation,6/737,13/18986,0.46153846153846156,11.889781859931114,7.893004712298104,4.55365265444924e-6,1.344112645589155e-4,9.503993743405854e-5,GP1BA/GP1BB/GP5/PEAR1/PLA2G4A/SELP,6
1,GO:0050866,negative regulation of cell activation,24/737,219/18986,0.1095890410958904,2.82314455121652,5.45337349883467,4.8105211281615905e-6,1.4118192293850244e-4,9.982735574230067e-5,ADGRF5/ARG2/BANK1/CASP3/CD69/CD84/DUSP3/LYN/MDK/PAG1/PDE5A/PDGFA/PDGFB/PIBF1/PRKAR1A/PRKG1/PTPN6/SCRIB/SDC4/SERPINE2/SH2B3/TGFB1/TNFAIP8L2/VSIR,24
1,GO:0046651,lymphocyte proliferation,29/737,297/18986,0.09764309764309764,2.5154027840595004,5.28972119747732,5.250993179474876e-6,1.532335282374032e-4,1.0834884251906892e-4,ABL1/AIF1/ARG2/BAX/BID/CASP3/CCL5/CD40/CD40LG/CDKN1A/CORO1A/FADD/FKBP1B/IL1B/IL7/LYN/MIF/NCK2/PDE5A/PRKAR1A/PTPN6/SCRIB/SDC4/STAT5B/TGFB1/TNFSF14/TP53/VAV3/VSIR,29
1,GO:0051208,sequestering of calcium ion,18/737,136/18986,0.1323529411764706,3.4095697980684814,5.667255557531499,5.4355063160086155e-6,1.5772181038994492e-4,1.1152243110454787e-4,ABL1/BAX/CORO1A/CXCL11/DMD/F2R/FGF2/FKBP1B/GP1BA/GP1BB/GP5/ITPR1/LETM1/LYN/PKD2/PLCB2/PTPN6/TGFB1,18
1,GO:0001836,release of cytochrome c from mitochondria,11/737,54/18986,0.2037037037037037,5.247650635710337,6.281551582213236,5.828377292837014e-6,1.672320993073235e-4,1.1824699594406175e-4,BAX/BCL2L1/BCL2L11/BID/FXN/GGCT/PLSCR3/PPIF/SOD2/TP53/TRIAP1,11
1,GO:0002548,monocyte chemotaxis,11/737,54/18986,0.2037037037037037,5.247650635710337,6.281551582213236,5.828377292837014e-6,1.672320993073235e-4,1.1824699594406175e-4,AIF1/APP/CCL5/CCL26/CCL8/CXCL12/LGMN/LYN/PDGFB/PF4/SERPINE1,11
1,GO:0007229,integrin-mediated signaling pathway,16/737,111/18986,0.14414414414414414,3.7133252655640714,5.761550557507723,5.910788819980045e-6,1.6865450766343062e-4,1.1925275689433425e-4,ABL1/CCN2/CD40LG/CD63/ERBIN/FUT8/FYB1/ITGA6/ITGB5/ITGB1BP1/LAT/MPIG6B/MYH9/NID1/SRC/VAV3,16
1,GO:0007032,endosome organization,15/737,99/18986,0.15151515151515152,3.9032112166440527,5.82015096032376,6.161893003227353e-6,1.7484796941754524e-4,1.2363204920694604e-4,ATP6V1F/CC2D1A/CHMP1A/CHMP6/DNM1/HGS/IST1/STAM/STX6/USP8/VPS28/VPS37A/VPS4B/VTA1/VTI1A,15
1,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,12/737,65/18986,0.18461538461538463,4.755912743972446,6.0956446123571135,6.508477565135024e-6,1.8121933861120853e-4,1.281371368684763e-4,BAX/BCL2L1/BCL2L11/CASP2/COL2A1/FADD/FOXO3/HSPA1A/HTRA2/IL1B/IL7/PF4,12
1,GO:0050818,regulation of coagulation,13/737,76/18986,0.17105263157894737,4.406520031421839,5.9798664911414185,6.5275657404738275e-6,1.8121933861120853e-4,1.281371368684763e-4,ANGPT1/ANXA2/CD36/F2R/GP1BA/HPSE/PDGFA/PDGFB/PF4/PRKG1/SERPINE1/SERPINE2/SH2B3,13
1,GO:0061077,chaperone-mediated protein folding,13/737,76/18986,0.17105263157894737,4.406520031421839,5.9798664911414185,6.5275657404738275e-6,1.8121933861120853e-4,1.281371368684763e-4,CCT5/CSNK2A1/DFFA/DNAJB14/DNAJB6/DNAJB8/FKBP4/FKBP5/HSPA1A/HSPB1/PDIA4/PFDN2/PPIB,13
1,GO:0072678,T cell migration,13/737,76/18986,0.17105263157894737,4.406520031421839,5.9798664911414185,6.5275657404738275e-6,1.8121933861120853e-4,1.281371368684763e-4,ABL1/AIF1/APP/CCL5/CCL26/CD69/CORO1A/CRKL/CXCL11/CXCL12/F11R/FADD/TNFSF14,13
1,GO:1905475,regulation of protein localization to membrane,22/737,194/18986,0.1134020618556701,2.921372518849054,5.405619180510828,6.836531329443387e-6,1.8877647800011416e-4,1.3348066262920026e-4,AKT2/ARF6/BCL2L1/CNPY4/CNST/CRKL/DAB2/DAG1/FNTA/GPC5/ITGB1BP1/LDLRAP1/LZTFL1/MESD/NUMB/PPP1R9B/PPP2R5A/STX4/STX7/STX8/TGFB1/VAMP8,22
1,GO:0009895,negative regulation of catabolic process,33/737,367/18986,0.08991825613079019,2.3164016430111025,5.11755808781709,7.110918289642669e-6,1.947887936290953e-4,1.3773186957295847e-4,ANXA2/BAG6/BCL2L1/BECN1/CAMLG/CDK5RAP3/CIRBP/CSDE1/CSNK2A1/DFFA/EIF4G1/FHIT/GIT1/HTRA2/IL1B/LARP1/MAPKAPK2/MYCBP2/OPHN1/RNF41/RNF5/SERPINE2/SIRT2/SMAD3/TAB2/TIGAR/TIMP3/TP53/TRAF2/TRDMT1/TRIM40/USP25/USP8,33
1,GO:0010975,regulation of neuron projection development,38/737,452/18986,0.084070796460177,2.1657640998547087,5.040978255197876,7.130119392965327e-6,1.947887936290953e-4,1.3773186957295847e-4,ABL1/ARF6/ARSB/BDNF/BRSK2/CRKL/DAB2/DBN1/CXCL12/DKK1/DMD/DNM3/FES/FKBP1B/FKBP4/IST1/ITGA6/LYN/MAP2/MAP2K1/MDK/MYCBP2/PDLIM5/PLXNA4/PLXNB3/PTEN/PTPN1/RAPGEF2/RTN4IP1/SCARF1/SEMA4D/SNAP25/SNAPIN/SPART/STK11/STK24/TWF2/VEGFA,38
1,GO:0030041,actin filament polymerization,20/737,167/18986,0.11976047904191617,3.085172937706676,5.43903124101862,7.827096361913806e-6,2.1269823764438788e-4,1.5039533527486847e-4,ABL1/AIF1/ARF6/BAG4/CCL26/CORO1A/HCLS1/LATS1/MICALL2/NCK2/PSTPIP2/SNX9/MTPN/TMSB10/TWF2/VASP/WAS/WASF1/WASF3/WASHC3,20
1,GO:0034109,homotypic cell-cell adhesion,15/737,101/18986,0.1485148514851485,3.825919905423378,5.722443981386787,7.923161261844434e-6,2.14175559162279e-4,1.5143992439536455e-4,CCL5/F11R/GNAS/GP6/HSPB1/LYN/MYH9/PDIA3/PEAR1/PRKG1/PTPN6/SERPINE2/SH2B3/STXBP1/STXBP3,15
1,GO:0061045,negative regulation of wound healing,13/737,78/18986,0.16666666666666666,4.293532338308458,5.857414333514887,8.775052477002954e-6,2.3596162053344068e-4,1.6684448082480128e-4,ANXA2/EPPK1/FGF2/GP1BA/PDGFA/PDGFB/PF4/PRKG1/PTEN/SERPINE1/SERPINE2/SH2B3/SMAD3,13
1,GO:0007163,establishment or maintenance of cell polarity,24/737,227/18986,0.10572687224669604,2.723650470116379,5.250211490466159,8.912660563917654e-6,2.3841367008479723e-4,1.6857828369252144e-4,ABL1/AMOTL2/ARF6/BRSK2/CCL4/CDC42BPB/CRKL/DCTN1/DLG4/DYNLT1/ERBIN/FRMD4B/IFT20/JAM3/MYH9/OPHN1/PARD3/RAB10/SCRIB/SDCCAG8/SH3BP1/SPINT2/SPRY2/STK11,24
1,GO:0038034,signal transduction in absence of ligand,12/737,67/18986,0.1791044776119403,4.613945199376253,5.955104468925675,9.025885195268264e-6,2.4019143193211297e-4,1.6983530910103908e-4,BAX/BCL2L1/BCL2L11/CASP2/COL2A1/FADD/FOXO3/HSPA1A/HTRA2/IL1B/IL7/PF4,12
1,GO:0022406,membrane docking,14/737,90/18986,0.15555555555555556,4.0072968490878935,5.7468799225108445,9.151310670209848e-6,2.4103144411383477e-4,1.7042926754236965e-4,ESYT2/PACS2/RABEPK/SNAP25/SNAP29/STX16/STX4/STX6/STX7/STX8/STXBP1/STXBP3/USO1/VAMP8,14
1,GO:0048145,regulation of fibroblast proliferation,14/737,90/18986,0.15555555555555556,4.0072968490878935,5.7468799225108445,9.151310670209848e-6,2.4103144411383477e-4,1.7042926754236965e-4,ABL1/BAX/BRK1/BTC/CDKN1A/EREG/GSTP1/MIF/PDGFA/PDGFB/SOD2/PDGFC/TGFB1/TP53,14
1,GO:0006469,negative regulation of protein kinase activity,19/737,155/18986,0.12258064516129032,3.1578237843042847,5.42081570092223,9.364344679731727e-6,2.4538405242399057e-4,1.735069234429348e-4,ABL1/AKT1S1/CDK5RAP3/CDKN1A/CEP43/CEP85/CHMP6/DUSP3/GSTP1/HHEX/HSPB1/IL1B/ITGB1BP1/LATS1/LYN/PPM1F/PTEN/PTPN1/TARBP2,19
1,GO:0062207,regulation of pattern recognition receptor signaling pathway,21/737,184/18986,0.11413043478260869,2.940136275146009,5.314453754515713,9.96043268560516e-6,2.5967909783384825e-4,1.8361470887169547e-4,APP/APPL2/BIRC2/CD36/EIF2AK2/ERBIN/GBP2/HSPA1A/LYN/MAVS/NAGK/NEK7/PCBP2/C1QBP/SIRT2/SRC/TARBP2/TAX1BP1/UFD1/XIAP/ZNRF4,21
1,GO:0060759,regulation of response to cytokine stimulus,22/737,199/18986,0.11055276381909548,2.847971199279982,5.266384065388742,1.030073001831801e-5,2.671946938084914e-4,1.8892885998509907e-4,ANGPT1/CASP8/CCL5/CD40/CDC37/FADD/GIGYF2/GSTP1/HSPA1A/IL7/IRAK1/MAPKAPK2/MAVS/PTPN1/PTPN6/SH2B3/STAT2/TANK/TRAF2/USP25/XIAP/YTHDF3,22
1,GO:0002444,myeloid leukocyte mediated immunity,16/737,116/18986,0.13793103448275862,3.553268142048379,5.54317998297371,1.0515722989580605e-5,2.714007702235477e-4,1.9190290565486957e-4,ANXA3/BCR/CD84/CXCL6/FES/IRAK4/LAT/LAT2/LYN/MAVS/SERPINB9/SNAP23/STX4/STXBP1/STXBP3/VAMP8,16
1,GO:0001558,regulation of cell growth,35/737,408/18986,0.0857843137254902,2.2099063505999417,4.9648012504575,1.0591815519958334e-5,2.7199782255253e-4,1.9232507128345397e-4,ABL1/BDNF/CDKN1A/CDKN2D/CEP43/CRKL/CSNK2A1/DAB2/CXCL12/EBAG9/EIF4G1/ENO1/FXN/HBEGF/HSPA1A/ING1/IST1/MAP2/PAK4/PLXNA4/PPP1R9B/PSRC1/SEMA4D/SERPINE2/SMAD3/SMARCA2/SPART/MTPN/STK11/TGFB1/TP53/TRIM40/TWF2/USP47/VEGFA,35
1,GO:0032944,regulation of mononuclear cell proliferation,25/737,245/18986,0.10204081632653061,2.628693268352117,5.1563866139259495,1.085840539626158e-5,2.774565677373108e-4,1.9618485790574733e-4,AIF1/ARG2/BCL2L1/BID/CASP3/CCL5/CD40/CD40LG/CDKN1A/CORO1A/FADD/IL1B/IL7/LYN/MIF/NCK2/PDE5A/PRKAR1A/PTPN6/SCRIB/SDC4/STAT5B/TGFB1/VAV3/VSIR,25
1,GO:0044282,small molecule catabolic process,33/737,375/18986,0.088,2.2669850746268656,4.979913362150818,1.115648605059948e-5,2.836619423558363e-4,2.0057257360379474e-4,ACADSB/ACOX1/AKT2/ALDH5A1/ARG2/ASRGL1/BLMH/CRYM/DCTD/DECR1/ECHS1/ECI2/ENO1/ENO2/FUT8/GLB1/GNPDA2/HMGCL/KYAT1/MPI/NAGK/NUDT5/OXCT1/PFKFB2/PGD/PMM2/SCARF1/SHMT1/SLC27A4/SULT1A1/TIGAR/TP53/TST,33
1,GO:0042098,T cell proliferation,23/737,215/18986,0.10697674418604651,2.755848663658452,5.20333893148161,1.124783543701093e-5,2.841965369736096e-4,2.0095057643854588e-4,ABL1/AIF1/ARG2/BAX/BID/CASP3/CCL5/CD40LG/CORO1A/FADD/FKBP1B/IL1B/NCK2/PDE5A/PRKAR1A/PTPN6/SCRIB/SDC4/STAT5B/TGFB1/TNFSF14/TP53/VSIR,23
1,GO:0045324,late endosome to vacuole transport,9/737,38/18986,0.23684210526315788,6.101335428122545,6.325771496332961,1.1288180206895707e-5,2.841965369736096e-4,2.0095057643854588e-4,BECN1/CHMP1A/CHMP6/HGS/STAM/VPS28/VPS37A/VPS4B/VTA1,9
1,GO:0050863,regulation of T cell activation,34/737,393/18986,0.08651399491094147,2.2287038091982834,4.946388847304964,1.1821065243434118e-5,2.961609321476958e-4,2.0941039840743371e-4,ABL1/AIF1/AP3B1/ARG2/BID/CASP3/CCL5/CD40LG/CD69/CORO1A/DUSP3/FADD/FOXO3/IL1B/IL7/LAT/LYN/MDK/NCK2/PAG1/PDE5A/PRKAR1A/PTPN6/SCRIB/SDC4/SMARCA2/SRC/STAT5B/TGFB1/TNFAIP8L2/TNFSF14/VSIR/YES1/ZBTB16,34
1,GO:0030193,regulation of blood coagulation,12/737,69/18986,0.17391304347826086,4.480207657365347,5.820001288073657,1.2357990579459846e-5,3.0810990104905713e-4,2.1785931271914394e-4,ANXA2/CD36/F2R/GP1BA/HPSE/PDGFA/PDGFB/PF4/PRKG1/SERPINE1/SERPINE2/SH2B3,12
1,GO:0070424,"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",6/737,15/18986,0.4,10.3044776119403,7.244560136638897,1.2423388583060814e-5,3.0824407614782773e-4,2.1795418566773354e-4,BIRC2/ERBIN/HSPA1A/NAGK/XIAP/ZNRF4,6
1,GO:0032535,regulation of cellular component size,32/737,361/18986,0.0886426592797784,2.283540745028321,4.948056259182144,1.3048369911478806e-5,3.2219436473728436e-4,2.2781819936539414e-4,ABL1/AKT1S1/AKT3/ARF6/BAG4/BDNF/BRK1/CCL26/CORO1A/CXCL12/DNM1/HCLS1/IST1/LAMTOR5/LATS1/MAP2/NAA80/NCK2/PLXNA4/PTEN/SEMA4D/SH3BP1/SNAPIN/SNX9/SPART/MTPN/TMSB10/TWF2/VASP/VAV3/VEGFA/WAS,32
1,GO:0009117,nucleotide metabolic process,40/737,500/18986,0.08,2.06089552238806,4.831207083104216,1.333653820512496e-5,3.2673894075764786e-4,2.3103159239504123e-4,ABHD14B/AK2/APP/APRT/ATP5IF1/CNP/DCTD/DUT/ENO1/ENO2/FHIT/FIS1/GAPDH/GIT1/GMPR2/GPI/HSPA1A/ITPA/NDUFA5/NDUFB7/NDUFS6/NT5C/NT5C3A/NUDT16/NUDT2/NUDT5/PDE5A/PFKFB2/PGD/PRDX5/RRM2B/SDHB/SHMT1/SRC/SULT1A1/TGFB1/TIGAR/TP53/TYMP/UNG,40
1,GO:0002260,lymphocyte homeostasis,13/737,81/18986,0.16049382716049382,4.134512622074811,5.681247384974864,1.342327034654667e-5,3.2673894075764786e-4,2.3103159239504123e-4,ABL1/BAX/BCL2L11/CAMLG/CASP3/CORO1A/FADD/LAT/LYN/MIF/STAT5B/TGFB1/TNFSF14,13
1,GO:0043299,leukocyte degranulation,13/737,81/18986,0.16049382716049382,4.134512622074811,5.681247384974864,1.342327034654667e-5,3.2673894075764786e-4,2.3103159239504123e-4,ANXA3/BCR/CD84/CORO1A/FES/LAT/LAT2/LYN/SNAP23/STX4/STXBP1/STXBP3/VAMP8,13
1,GO:0006693,prostaglandin metabolic process,10/737,49/18986,0.20408163265306123,5.257386536704234,5.9965994686726845,1.5213788592814106e-5,3.6513092622753854e-4,2.581779175858764e-4,ACOX1/AKR1B1/COMT/FABP5/GSTP1/IL1B/MIF/PIBF1/PLA2G4A/PTGES2,10
1,GO:0032506,cytokinetic process,10/737,49/18986,0.20408163265306123,5.257386536704234,5.9965994686726845,1.5213788592814106e-5,3.6513092622753854e-4,2.581779175858764e-4,ANXA11/ARF6/CHMP1A/CHMP6/IQGAP2/MITD1/MYH9/RAB11FIP3/SNX9/VPS4B,10
1,GO:1905710,positive regulation of membrane permeability,10/737,49/18986,0.20408163265306123,5.257386536704234,5.9965994686726845,1.5213788592814106e-5,3.6513092622753854e-4,2.581779175858764e-4,ATP5IF1/BAX/BCL2L1/BCL2L11/BID/BNIP3L/HSPA1A/JAM3/PPIF/TP53,10
1,GO:0031331,positive regulation of cellular catabolic process,24/737,235/18986,0.10212765957446808,2.6309304541124163,5.055646103542025,1.597607003595079e-5,3.8164230560299193e-4,2.698528353685691e-4,AKT2/APP/ATG16L1/ATP5IF1/BECN1/BNIP3L/CALCOCO2/CDC37/CDK5RAP3/CSNK2A1/FOXO1/FOXO3/IKBKG/IL1B/LARP1/MTDH/PTPN1/SNX9/SPTLC1/SRC/STK11/TRIM21/TRIM5/TRIM58,24
1,GO:0051348,negative regulation of transferase activity,21/737,190/18986,0.11052631578947368,2.8472898664571873,5.1427882057466,1.633235190437062e-5,3.883470341705903e-4,2.745936358190967e-4,ABL1/AKT1S1/CDK5RAP3/CDKN1A/CEP43/CEP85/CHMP6/DUSP3/GSTP1/HHEX/HSPB1/IL1B/ITGB1BP1/LATS1/LYN/PPM1F/PPP2R5A/PRDX3/PTEN/PTPN1/TARBP2,21
1,GO:1900046,regulation of hemostasis,12/737,71/18986,0.16901408450704225,4.3540046247635065,5.689959402348339,1.6718687678973087e-5,3.95701289950257e-4,2.797937060027026e-4,ANXA2/CD36/F2R/GP1BA/HPSE/PDGFA/PDGFB/PF4/PRKG1/SERPINE1/SERPINE2/SH2B3,12
1,GO:0051346,negative regulation of hydrolase activity,25/737,252/18986,0.0992063492063492,2.5556740108978917,4.996007917585992,1.7634719109522744e-05,4.0946575643501453e-4,2.8952632802525005e-4,APP/ATP5IF1/BAG4/CDKN2D/CSNK2A1/DFFA/DNAJB6/GAPDH/LAMTOR5/PLXNB3/SERPINB1/SERPINB6/SERPINB9/SERPINE1/SERPINE2/SERPINH1/SLC27A4/SORT1/SPINT2/SRC/TIMP3/TRIAP1/USP47/VEGFA/XIAP,25
1,GO:0038179,neurotrophin signaling pathway,9/737,40/18986,0.225,5.7962686567164186,6.1023096288533445,1.7662883488593737e-5,4.0946575643501453e-4,2.8952632802525005e-4,AKT1S1/BDNF/CASP3/CORO1A/RAPGEF2/SORT1/SPRY2/SRC/WASF1,9
1,GO:0048873,homeostasis of number of cells within a tissue,9/737,40/18986,0.225,5.7962686567164186,6.1023096288533445,1.7662883488593737e-5,4.0946575643501453e-4,2.8952632802525005e-4,AKT3/BAX/CORO1A/F2R/GIGYF2/IL7/PRDX5/VEGFA/XIAP,9
1,GO:0090199,regulation of release of cytochrome c from mitochondria,9/737,40/18986,0.225,5.7962686567164186,6.1023096288533445,1.7662883488593737e-5,4.0946575643501453e-4,2.8952632802525005e-4,BAX/BCL2L1/BCL2L11/BID/FXN/PLSCR3/PPIF/TP53/TRIAP1,9
1,GO:0150117,positive regulation of cell-substrate junction organization,8/737,31/18986,0.25806451612903225,6.648050072219546,6.324657322153132,1.769887031319572e-5,4.0946575643501453e-4,2.8952632802525005e-4,ABL1/ARF6/DUSP3/ITGB1BP1/PPM1F/SDC4/SMAD3/VEGFA,8
1,GO:0034341,response to type II interferon,16/737,121/18986,0.1322314049586777,3.406438879980264,5.336525944578745,1.808164043733382e-5,4.164453151845134e-4,2.944614562605696e-4,AIF1/CALCOCO2/CCL5/CD40/CDC37/GAPDH/GBP2/GBP4/NUB1/STX4/STX8/STXBP1/STXBP3/TP53/TRIM21/WAS,16
1,GO:0006692,prostanoid metabolic process,10/737,50/18986,0.2,5.15223880597015,5.908030269595128,1.836224898195364e-5,4.191489367613951e-4,2.963731414631114e-4,ACOX1/AKR1B1/COMT/FABP5/GSTP1/IL1B/MIF/PIBF1/PLA2G4A/PTGES2,10
1,GO:2000404,regulation of T cell migration,10/737,50/18986,0.2,5.15223880597015,5.908030269595128,1.836224898195364e-5,4.191489367613951e-4,2.963731414631114e-4,ABL1/AIF1/APP/CCL5/CD69/CORO1A/CRKL/CXCL12/FADD/TNFSF14,10
1,GO:0007254,JNK cascade,20/737,177/18986,0.11299435028248588,2.910869381904039,5.132799391274852,1.8673461035148354e-5,4.2436679591381394e-4,3.000626016360588e-4,APP/AXIN1/BECN1/CCN2/CRACR2A/CRKL/DKK1/DUSP3/EDAR/GSTP1/IL1B/IRAK1/IRAK4/MAP3K5/MAPK9/MINK1/NFKB1/SMAD3/TRAF2/XIAP,20
1,GO:0000910,cytokinesis,21/737,192/18986,0.109375,2.8176305970149254,5.087051530467047,1.9158263951854333e-5,4.29826458771653e-4,3.03923037129489e-4,ANXA11/ARF6/ATXN10/BCL2L1/BECN1/CETN2/CHMP1A/CHMP6/GIT1/IQGAP2/IST1/MITD1/MYH9/RAB11FIP3/RHOC/SEPTIN9/SNX9/STAMBP/USP8/VPS4B/ZFYVE19,21
1,GO:0061025,membrane fusion,21/737,192/18986,0.109375,2.8176305970149254,5.087051530467047,1.9158263951854333e-5,4.29826458771653e-4,3.03923037129489e-4,ANXA2/CHMP1A/CHMP6/CORO1A/IRAG2/PIKFYVE/RABEP1/SNAP23/SNAP25/SNAP29/SNAPIN/STX16/STX4/STX6/STX7/STX8/STXBP1/USO1/VAMP8/VAV3/VTI1A,21
1,GO:0016049,cell growth,39/737,490/18986,0.07959183673469387,2.0503807493146513,4.733968833775158,1.9164770065947923e-5,4.29826458771653e-4,3.03923037129489e-4,ABL1/APP/BDNF/CDKN1A/CDKN2D/CEP43/CRKL/CSNK2A1/DAB2/CXCL12/EBAG9/EIF4G1/ENO1/FXN/HBEGF/HSPA1A/ING1/IST1/MAP2/PAK4/PDLIM5/PLXNA4/PPP1R9B/PRKG1/PSRC1/SEMA4D/SERPINE2/SMAD3/SMARCA2/SPART/MTPN/STK11/TGFB1/TP53/TRIM40/TWF2/USP47/VEGFA/WASF1,39
1,GO:0032233,positive regulation of actin filament bundle assembly,11/737,61/18986,0.18032786885245902,4.645461218497676,5.730848991976326,1.9882559377689057e-5,4.439861954948304e-4,3.1393514806877463e-4,ABL1/ARHGEF10/BAG4/CCN2/ITGB1BP1/MTSS1/PPM1F/RGCC/RHOC/SDC4/SMAD3,11
1,GO:0048144,fibroblast proliferation,15/737,109/18986,0.13761467889908258,3.5451184444748733,5.355182409143344,2.0288438377868114e-5,4.5108839614169105e-4,3.1895699432055136e-4,ABL1/BAX/BRK1/BTC/CDKN1A/EREG/GSTP1/MIF/PDGFA/PDGFB/PRDX1/SOD2/PDGFC/TGFB1/TP53,15
1,GO:0030010,establishment of cell polarity,19/737,164/18986,0.11585365853658537,2.98452857662905,5.12939218233359,2.108801602081019e-5,4.658269646592025e-4,3.2937838745578134e-4,ABL1/AMOTL2/ARF6/BRSK2/CRKL/DCTN1/DYNLT1/FRMD4B/IFT20/JAM3/MYH9/OPHN1/PARD3/RAB10/SCRIB/SDCCAG8/SH3BP1/SPRY2/STK11,19
1,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,17/737,136/18986,0.125,3.220149253731343,5.221742572821198,2.1132726395170204e-5,4.658269646592025e-4,3.2937838745578134e-4,APP/CCL13/CCL17/CCL28/CCL4/CCL5/CCL26/CCL8/CXCL1/CXCL11/CXCL3/CXCL5/CXCL6/CXCL12/GAPDH/PF4/PPBP,17
1,GO:0051496,positive regulation of stress fiber assembly,10/737,51/18986,0.19607843137254902,5.0512145156570085,5.821798669268821,2.2054423600040894e-5,4.8200646642472354e-4,3.408186401798033e-4,ABL1/ARHGEF10/BAG4/CCN2/ITGB1BP1/PPM1F/RGCC/RHOC/SDC4/SMAD3,10
1,GO:1990090,cellular response to nerve growth factor stimulus,10/737,51/18986,0.19607843137254902,5.0512145156570085,5.821798669268821,2.2054423600040894e-5,4.8200646642472354e-4,3.408186401798033e-4,ARF6/BDNF/CORO1A/CSNK1D/FOXO3/PTPN1/RAPGEF2/SORT1/USP8/WASF1,10
