name,wX_01,wX_02,wX_03,wX_04,wX_05
BCAM,8.604134489622787e-4,0.0072946589035570416,0.06669132810991554,0.0035028994090186664,0.0318280736416444
BCAN,-0.005987738145089468,0.04147478492892715,0.0034859266639865483,0.006441247655710204,-0.013052844369867613
BCL2L11,-0.02551462610139873,-0.008255006848752668,-0.053742194246437315,-0.052787388924128806,0.008348973573533487
BCR,0.017775789066857686,0.008667065656168182,0.038725519828142985,-0.0012897131851447867,0.05933654630921491
BGN,0.020414854587123624,0.0036704128207796704,-0.004416810578126361,0.04324297233576913,0.006879938699916675
BID,0.003887871101257286,-0.003318354761877549,0.04102880248213079,-0.01970766737074578,0.03929022184260082
BIN2,-0.005341511715393477,0.013977640005514859,0.042075548734565454,0.036175341320355506,-0.010158349716508802
BIRC2,0.026686619367885637,-0.009185801964559906,-0.030132749935336448,0.0258898796885659,0.04621089448109982
BLMH,-0.009954334020486871,-0.005293978759429284,0.024587371137955265,0.0019570326109297773,-0.04495597468678911
BLVRB,0.041741090564384034,-0.007122192113526199,-0.028196582024590956,0.03101479252078957,0.05390783919724455
BMP4,0.016280789831940107,-0.00661967669782793,-0.02759848130139998,-0.03211489701621302,0.002781995753632192
BMP6,6.356526038212532e-4,-0.004625488146573486,0.024415892988818487,-0.02576430696517248,0.012828660037707086
BOC,-0.018536138721082025,0.016023942850756825,0.01085628630600469,-1.6064566829834047e-4,-0.034615717840899375
BPIFB1,-0.030675027188052918,0.013365818535393802,-0.03872435385174035,0.01915155722030618,-0.018026789015373194
BRK1,0.011422176976059838,-0.013229761442779642,-0.001503189241710546,0.0079711336063496,0.04449491509378655
BSG,0.013580660376166346,0.007190846411997804,-0.0018868826113564827,-0.01784404047716851,0.06752677025660035
BST1,-0.0077251027310576035,0.0173007040345799,-0.009632097034424445,8.051751909163706e-4,0.0014969079670198561
BST2,-0.0027501296233978846,0.0059331491918580065,-0.04796952981258252,0.02554012338894199,0.01270283067989835
BTC,0.005220027544905599,0.015004956158619218,0.011913757492999423,0.025733694628541658,0.0015189192016288491
BTN2A1,-0.018242105130787886,0.01472684301350458,0.03227931087753221,-0.0338974100758612,-0.021297462166220006
BTN3A2,-0.004921398621509144,-0.007657222445037996,0.010990926585726117,-0.004355990794083077,0.011834412120230228
C19ORF12,0.005202311370021907,5.291069034156548e-4,0.014335045523546783,0.02724262481308505,0.03616668522559257
C1QA,-0.009315142531886264,0.006551973329019966,-0.015085908016776008,-0.01441910804120476,0.039351830383460205
C1QTNF1,-0.025962622202260907,0.030977885665712013,-0.02453160493067971,0.0017870193029645666,0.023967297800875545
C2,0.0076014476669795505,0.01914350442448707,-0.005171016797649218,0.019758807521730717,0.014683010842951864
C2CD2L,0.0013143867458701945,0.0060778176116753355,-0.01037086830633838,0.016221676449241787,-0.019045111009820325
C4BPB,-0.001663006330640076,0.031272774672144975,0.01039104055375405,0.023894052309300737,-0.006670774475620072
CA1,0.010252689525717335,-0.010490095729521408,0.06207320421895512,0.04013452669978896,0.007210274948726403
CA11,0.009837849209959684,0.01702161432241202,0.011169344500988157,0.01795938181310113,-0.02287779807716313
CA12,-0.005632791578583437,0.006333282640052451,0.0054205149831950145,-0.008558211065017293,-0.015362559333343235
CA13,-0.02431031871753506,0.010054369602259245,-0.013105659456302503,-0.05393012200724593,0.007515677527262788
CA14,-0.03296881928145042,-0.030382644165444932,0.08168039682016438,-0.00882052557611608,0.032596268619073464
CA2,0.011343171321734537,-0.08412515937684598,-0.02216527140869787,-0.062491010961541936,-0.03896763575172618
CA3,-0.007959037819403237,0.02062792715126672,-0.0011698904542487099,-0.005643360817810447,0.03809872563261088
CA4,0.0075972219668178145,0.016971075892444013,-0.021408341975921834,0.011339532538357686,-0.06637877033275771
CA5A,-0.0048376655934898516,-0.009784890348492425,-0.035644401156308306,0.005787925537120589,0.012494457395517668
CA6,3.227878152965798e-4,-0.0012603455095526487,0.002994750801044107,-0.0071463145905352535,-0.0183611825392346
CA9,-0.02374649359946048,-0.012530696952890585,0.008704497846300339,-0.05160208325821431,-0.01360107552301217
CALB1,0.010097804034472049,0.010236176411847249,0.004337684599524788,-0.0013300798829528988,-4.037345697986901e-5
CALB2,0.00783151115446925,0.02201829654698577,-0.015729441949675523,-0.0015780055901423835,0.016089750183628716
CALCA,0.01735525467148637,0.006636502570454475,0.017258580738582552,0.020289031348042975,-0.010870383759888545
CALCOCO1,-0.03756714182340297,0.0434457414483101,-0.016821007759206894,-0.07681285222292626,-0.03577727499094173
