protein,metabolite,metabolite_label,r,q,r_s,q_s,sign,abs_r
FTCD,fid_23489,Total Lipids in Very Large VLDL,0.31547910879209096,3.212729514453347e-231,0.32323043163582543,1.9723907338184598e-243,+,0.31547910879209096
SSC4D,fid_23496,Total Lipids in Large VLDL,0.3154476308827589,3.5928090037635395e-231,0.3427373449273544,1.5667637426194202e-275,+,0.3154476308827589
CES1,fid_23645,Cholesterol to Total Lipids in Small HDL percentage,-0.3154350454158182,3.7563956297911685e-231,-0.30112742742628307,7.654335957617502e-210,-,0.3154350454158182
SERPINA5,fid_23448,Saturated Fatty Acids,0.3154101096986404,4.1039910738076626e-231,0.3490732371913199,1.8274897058952436e-286,+,0.3154101096986404
APOF,fid_23615,Cholesterol to Total Lipids in Large LDL percentage,0.3154051525900328,4.1758493000211827e-231,0.40498808107618633,0,+,0.3154051525900328
CD4,fid_23522,Triglycerides in Very Small VLDL,0.3154030663018985,4.2057538064366165e-231,0.35636088957097944,2.3051271046446793e-291,+,0.3154030663018985
F7,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.3153980551442746,4.280216129634981e-231,0.3207176328934126,1.8081776941644802e-239,+,0.3153980551442746
PROC,fid_23626,Cholesteryl Esters to Total Lipids in Small LDL percentage,0.31538948693736657,4.4115137164715527e-231,0.31981460497402275,4.720813626291284e-238,+,0.31538948693736657
INHBC,fid_23515,Triglycerides in Small VLDL,0.31537671338224676,4.6154229021858724e-231,0.33123321406142736,2.5725760379382598e-256,+,0.31537671338224676
PCSK9,fid_23574,Phospholipids in Small HDL,0.3153716565240076,4.697895328260579e-231,0.31936356301328467,2.390607615268273e-237,+,0.3153716565240076
PLAT,fid_23493,Free Cholesterol in Very Large VLDL,0.315370887229858,4.7094030160399755e-231,0.32202344776350156,1.5977203297863413e-241,+,0.315370887229858
IL1RN,fid_23553,Phospholipids in Very Large HDL,-0.31536259835690184,4.84902774567948e-231,-0.35166362553840136,5.203693775939034e-291,-,0.31536259835690184
F9,fid_23431,Average Diameter for VLDL Particles,0.3153284908953235,5.473412578998041e-231,0.32167698184437643,5.616061221395825e-241,+,0.3153284908953235
SLC39A5,fid_23490,Phospholipids in Very Large VLDL,0.3152460784618344,7.336904639185529e-231,0.3595726848793844,3.693422603746081e-292,+,0.3152460784618344
CES1,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,-0.31521603138974424,8.162412156654575e-231,-0.28969453232596215,1.382277392225789e-193,-,0.31521603138974424
AFM,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.31518887606963203,8.987747708063579e-231,0.3136395454962442,1.6684193594363282e-228,+,0.31518887606963203
GGH,fid_23480,Glycoprotein Acetyls,0.315174156077431,9.468189664579324e-231,0.3346118879124088,7.093203293059222e-262,+,0.315174156077431
LPL,fid_23508,Triglycerides in Medium VLDL,-0.31514635279800296,1.0449453130396846e-230,-0.3280241779918294,4.223079331853334e-251,-,0.31514635279800296
GLA,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.3151456968307564,1.04708099117237e-230,-0.35413101683837456,2.221309093532367e-292,-,0.3151456968307564
LDLR,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,-0.3151381797693574,1.0751423344019356e-230,-0.3212605892909633,2.5425464323940316e-240,-,0.3151381797693574
PROC,fid_23499,Cholesteryl Esters in Large VLDL,0.3151094384756593,1.1905169092754578e-230,0.311447846035353,3.606239225349327e-225,+,0.3151094384756593
FURIN,fid_23510,Total Lipids in Small VLDL,0.3151023541932207,1.2205378487863494e-230,0.3102130493064231,2.6422881714326772e-223,+,0.3151023541932207
NAGPA,fid_23448,Saturated Fatty Acids,0.3150917929133492,1.2668841396056594e-230,0.30516171975916784,9.242534819540906e-216,+,0.3150917929133492
PROC,fid_23411,Total Phospholipids in Lipoprotein Particles,0.31508199887733157,1.3114053857788004e-230,0.315847976198294,6.820700536798415e-232,+,0.31508199887733157
AFM,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,0.3150697371038013,1.3694544203581423e-230,0.31658207164126606,5.03965425881644e-233,+,0.3150697371038013
CD4,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.3150693584546771,1.3709006270338228e-230,-0.3534812432768726,3.162427870296988e-292,-,0.3150693584546771
CD99L2,fid_23448,Saturated Fatty Acids,0.31506676989203697,1.3831754746979708e-230,0.31686715498988327,1.8267006014850247e-233,+,0.31506676989203697
APOA1,fid_23415,Total Esterified Cholesterol,0.3150615295752414,1.4087818035336248e-230,0.3687791376872924,0,+,0.3150615295752414
ASGR1,fid_23598,Triglycerides to Total Lipids in Medium VLDL percentage,0.31505699387130515,1.4312712230892024e-230,0.30448873964919165,9.136298558924919e-215,+,0.31505699387130515
BCHE,fid_23508,Triglycerides in Medium VLDL,0.31503049694081825,1.5722166004629526e-230,0.3344422865806811,1.3526068261889654e-261,+,0.31503049694081825
MME,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.3149957070019474,1.7786995002205656e-230,-0.31460168496752805,5.60885409448714e-230,-,0.3149957070019474
MFGE8,fid_23591,Cholesteryl Esters to Total Lipids in Large VLDL percentage,-0.31499381957736333,1.7901542049095646e-230,-0.3161789225569538,2.10908374087755e-232,-,0.31499381957736333
FURIN,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,0.3149792072643875,1.8850536802890922e-230,0.32583964488040457,1.3739519268400283e-247,+,0.3149792072643875
PPY,fid_23464,Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine),0.3149564312138615,2.0434225510479766e-230,0.28762216903784454,1.0135097206980194e-190,+,0.3149564312138615
F9,fid_23489,Total Lipids in Very Large VLDL,0.3149338606929021,2.2134633544747244e-230,0.32266015081528054,1.5760626695239396e-242,+,0.3149338606929021
ASGR1,fid_23490,Phospholipids in Very Large VLDL,0.3149258282967885,2.2769029596184292e-230,0.3259674003222161,8.578466709329222e-248,+,0.3149258282967885
SLC39A5,fid_23508,Triglycerides in Medium VLDL,0.31492260617903944,2.3024587350164154e-230,0.3604944119949656,7.779038146147025e-292,+,0.31492260617903944
SERPINF1,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.3149218113735051,2.3083022949991132e-230,0.3240577042503319,9.596734826982579e-245,+,0.3149218113735051
SSC5D,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.31489038825067034,2.580267129202608e-230,0.3171149798734616,7.564337438577194e-234,+,0.31489038825067034
LEP,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,-0.31487026089855086,2.770766348731059e-230,-0.31286447859825434,2.5395155829608723e-227,-,0.31487026089855086
CFI,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.31485361496884956,2.9387369855426306e-230,0.3220318327603223,1.5503378322001995e-241,+,0.31485361496884956
GSTA1,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.3147996884551919,3.5582672965159647e-230,0.3333034543907785,1.0254857510037113e-259,+,0.3147996884551919
SIT1,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.3147836480269303,3.765809678825605e-230,0.31946340639816,1.6690284631705442e-237,+,0.3147836480269303
SERPINA5,fid_23489,Total Lipids in Very Large VLDL,0.31477283371615095,3.9121455917450496e-230,0.36406074236655994,2.2558199879e-297,+,0.31477283371615095
CES1,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,-0.314769821702116,3.953079897510707e-230,-0.28539620095674506,1.1433825238378e-187,-,0.314769821702116
CFP,fid_23495,Concentration of Large VLDL Particles,0.31474929978437655,4.2507460117934315e-230,0.3513494926320189,1.8640971673368718e-290,+,0.31474929978437655
APOA1,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,0.31474904753654986,4.2533255518407865e-230,0.36914863594849817,0,+,0.31474904753654986
C2,fid_23480,Glycoprotein Acetyls,0.3147418313310183,4.362480454016748e-230,0.4043932824637191,0,+,0.3147418313310183
CPM,fid_23571,Triglycerides in Medium HDL,0.3147378686993615,4.423029945844769e-230,0.31525068462331474,5.667209993252938e-231,+,0.3147378686993615
GUSB,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.3147138339267421,4.815743617737748e-230,0.3290871861272956,8.039458407795007e-253,+,0.3147138339267421
BTN2A1,fid_23478,Creatinine,0.31470377072096234,4.989504447412218e-230,0.27342525624201997,9.846189890659507e-172,+,0.31470377072096234
LEP,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.3147030710720092,5.000471602869986e-230,0.320464471870182,4.515907337703685e-239,+,0.3147030710720092
FURIN,fid_23595,Cholesterol to Total Lipids in Medium VLDL percentage,-0.3146381968221038,6.293904547007634e-230,-0.32193051331425193,2.2363116206741974e-241,-,0.3146381968221038
INHBC,fid_23493,Free Cholesterol in Very Large VLDL,0.31462974473533284,6.483744129492207e-230,0.3291648002162686,6.011907333110759e-253,+,0.31462974473533284
CFH,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,-0.31460282581632926,7.13181653722954e-230,-0.33604280714012486,3.0077494262464864e-264,-,0.31460282581632926
GUSB,fid_23493,Free Cholesterol in Very Large VLDL,0.31459266281733195,7.391652919699182e-230,0.3201416313038269,1.4486511390166111e-238,+,0.31459266281733195
ACY1,fid_23608,Triglycerides to Total Lipids in Very Small VLDL percentage,0.3145389541737898,8.941290362500311e-230,0.30200448431153243,4.029773428768883e-211,+,0.3145389541737898
SLC39A5,fid_23497,Phospholipids in Large VLDL,0.31452997935504684,9.2279802523462e-230,0.35783729272660464,5.087444655483833e-292,+,0.31452997935504684
ASGR1,fid_23410,Triglycerides in HDL,0.31452052186414364,9.5401786524915e-230,0.31476036909287486,3.2044260891709024e-230,+,0.31452052186414364
APOM,fid_23546,Phospholipids in Small LDL,0.31449502763547005,1.0440423135604662e-229,0.3150140464679941,1.3098539754405328e-230,+,0.31449502763547005
IGFBP1,fid_23563,Free Cholesterol in Large HDL,0.3144889059811149,1.0666597800229925e-229,0.3214336496089559,1.3587654774247442e-240,+,0.3144889059811149
CPM,fid_23409,Triglycerides in LDL,0.31443518049074487,1.2902606154668782e-229,0.31313851305002127,9.697027199681958e-228,+,0.31443518049074487
CNTN3,fid_23489,Total Lipids in Very Large VLDL,0.3143957643749092,1.4834439296992514e-229,0.31970023063884767,7.125048928940724e-238,+,0.3143957643749092
SERPINF1,fid_23515,Triglycerides in Small VLDL,0.31438606020644255,1.5349475768123469e-229,0.31348630652821935,2.859766726177793e-228,+,0.31438606020644255
FTCD,fid_23550,Triglycerides in Small LDL,0.3143836115052678,1.5478905667854169e-229,0.3211831288663969,3.364970351550995e-240,+,0.3143836115052678
ANGPTL4,fid_23476,Acetoacetate,0.31435757319108293,1.6971459577367194e-229,0.31386597683159345,7.506822893572731e-229,+,0.31435757319108293
CFH,fid_23406,HDL Cholesterol,-0.3143424302920585,1.7902568252747355e-229,-0.3253267249122442,9.0895037188335e-247,-,0.3143424302920585
IGFBP2,fid_23488,Concentration of Very Large VLDL Particles,-0.31433084237625447,1.864814740269424e-229,-0.3202811450741749,8.755605119027881e-239,-,0.31433084237625447
TTR,fid_23448,Saturated Fatty Acids,0.3143274137544733,1.887081894092366e-229,0.31269426583295445,4.60979658455172e-227,+,0.3143274137544733
HGF,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.3143041933352685,2.048434871211259e-229,0.31465549749930044,4.636652120388521e-230,+,0.3143041933352685
GCG,fid_23497,Phospholipids in Large VLDL,0.3142644486769925,2.357714204630071e-229,0.32107688865036343,4.938469859719439e-240,+,0.3142644486769925
PRCP,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.31426077981656475,2.387892764750394e-229,-0.3212873655241321,2.3080876642604826e-240,-,0.31426077981656475
PCBD1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.31425159389249996,2.466220583251725e-229,-0.32883905301717953,2.0270682787802136e-252,-,0.31425159389249996
CFI,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,-0.3142475930695923,2.500727725135177e-229,-0.3304488287747706,4.916132269387482e-255,-,0.3142475930695923
SSC5D,fid_23499,Cholesteryl Esters in Large VLDL,0.31422331415357574,2.724685024541664e-229,0.31397516932633424,5.109136059651387e-229,+,0.31422331415357574
TTR,fid_23442,Total Fatty Acids,0.3142031720890437,2.9254681838712044e-229,0.30924487742484474,7.571675219371145e-222,+,0.3142031720890437
CFI,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.3141977175267339,2.9817165788008883e-229,0.33065916020285513,2.2309789763853744e-255,+,0.3141977175267339
PROC,fid_23496,Total Lipids in Large VLDL,0.31416402155552736,3.358936783651382e-229,0.31226330953764697,2.0858056370387783e-226,+,0.31416402155552736
RBP5,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.3141498465859194,3.5309487363877634e-229,0.33617210862745056,1.8322401435427776e-264,+,0.3141498465859194
GZMB,fid_23471,Lactate,0.31414604372475297,3.577824698222729e-229,0.33868906271613103,1.1259660642451225e-268,+,0.31414604372475297
APOM,fid_23559,Total Lipids in Large HDL,0.314140977193228,3.641591404918339e-229,0.3052224233172374,7.516340770685541e-216,+,0.314140977193228
SSC5D,fid_23529,Triglycerides in IDL,0.31413633575114797,3.7009151884136985e-229,0.3128341272659649,2.8226152810560684e-227,+,0.31413633575114797
PROC,fid_23497,Phospholipids in Large VLDL,0.31413450634478424,3.723916030579799e-229,0.3104515231336922,1.1555710224350425e-223,+,0.31413450634478424
PON3,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,-0.31410623598332116,4.115049408720411e-229,-0.35069457120086345,2.6377415922068966e-289,-,0.31410623598332116
CNTN3,fid_23500,Free Cholesterol in Large VLDL,0.31410484714848314,4.13416380298298e-229,0.31827111676066155,1.2113497814361649e-235,+,0.31410484714848314
CFI,fid_23424,Total Lipids in VLDL,0.3140983328904528,4.229472411749895e-229,0.3188810336415088,1.3569031212250377e-236,+,0.3140983328904528
PAMR1,fid_23500,Free Cholesterol in Large VLDL,0.3140813583031591,4.490323615082631e-229,0.3166868472813961,3.4683331457901324e-233,+,0.3140813583031591
LGALS9,fid_23559,Total Lipids in Large HDL,-0.31407781888335,4.5456786431858906e-229,-0.3271681755122741,1.0102422847223331e-249,-,0.31407781888335
CNTN3,fid_23578,Triglycerides in Small HDL,0.31405982236065166,4.843510562943523e-229,0.32117613795572614,3.4508283040006455e-240,+,0.31405982236065166
PRAP1,fid_23498,Cholesterol in Large VLDL,0.3140557051085403,4.913261078155444e-229,0.3169884450227136,1.1861422951940104e-233,+,0.3140557051085403
CCL27,fid_23408,Triglycerides in VLDL,0.3140501258030475,5.009892593545535e-229,0.30985404290144014,9.184426449137037e-223,+,0.3140501258030475
RBP5,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.3140383353109149,5.222050117767294e-229,0.3227004258038585,1.3610460888332287e-242,+,0.3140383353109149
PRSS8,fid_23585,Cholesterol to Total Lipids in Very Large VLDL percentage,-0.31403780128202885,5.230443568112945e-229,-0.3520781289348543,9.662491095194358e-292,-,0.31403780128202885
LCAT,fid_23512,Cholesterol in Small VLDL,0.31403213668861757,5.334918533669578e-229,0.32045449158246353,4.680181012928737e-239,+,0.31403213668861757
GUSB,fid_23480,Glycoprotein Acetyls,0.3140314579877329,5.3462326959972186e-229,0.3273396167009855,5.3474894895483336e-250,+,0.3140314579877329
CFP,fid_23490,Phospholipids in Very Large VLDL,0.31402910560470854,5.3894238438237884e-229,0.35219029279772174,6.121559834471001e-292,+,0.31402910560470854
ACY1,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,0.3140282487171844,5.4042638038575074e-229,0.3070442478790408,1.4843349670527588e-218,+,0.3140282487171844
TMPRSS15,fid_23464,Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine),0.31402183653811744,5.526822272694572e-229,0.30289726579074716,1.988585132228804e-212,+,0.31402183653811744
GPR37,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.31400256305406077,5.9155527420183795e-229,-0.3120514043451532,4.377828855276877e-226,-,0.31400256305406077
SERPINA5,fid_23496,Total Lipids in Large VLDL,0.31399750294676476,6.020796497549278e-229,0.3641603946069828,1.4779443295e-297,+,0.31399750294676476
GPR37,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.3139874540918971,6.2371290442182784e-229,-0.3120872306137163,3.864856848287587e-226,-,0.3139874540918971
PTGDS,fid_23478,Creatinine,0.3139839608292268,6.3129645081866496e-229,0.2905658853476881,8.477333719058964e-195,+,0.3139839608292268
CCL16,fid_23480,Glycoprotein Acetyls,0.3139829725946907,6.3332921931963465e-229,0.36140294333129697,1.7096475166266044e-291,+,0.3139829725946907
FTCD,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.3139480056097189,7.166006307944383e-229,0.32566875313082067,2.5797498645526817e-247,+,0.3139480056097189
UPB1,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.31394792200209465,7.166089200264302e-229,0.31552450619692535,2.1461807867841116e-231,+,0.31394792200209465
SERPINA5,fid_23408,Triglycerides in VLDL,0.31392909503898925,7.65785692930047e-229,0.3630191111704554,1.8736218605596e-294,+,0.31392909503898925
TTR,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.313927915847501,7.687707456823903e-229,-0.29970545211274885,8.827976462426413e-208,-,0.313927915847501
UPB1,fid_23490,Phospholipids in Very Large VLDL,0.3139242462774391,7.78602000830428e-229,0.31855465191555105,4.378189530906602e-236,+,0.3139242462774391
ADH4,fid_23562,Cholesteryl Esters in Large HDL,-0.31391551270146245,8.028233388326823e-229,-0.33680654590428677,1.601988205684677e-265,-,0.31391551270146245
KITLG,fid_23456,Linoleic Acid to Total Fatty Acids percentage,0.31391160801955154,8.137667259655953e-229,0.30104369652117474,1.0121105692617607e-209,+,0.31391160801955154
PROC,fid_23550,Triglycerides in Small LDL,0.31391017036985425,8.176866560123371e-229,0.3189437330293506,1.0831786921000668e-236,+,0.31391017036985425
SLC39A5,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.3138985033747752,8.519233856964653e-229,0.3651432057071381,2.26829967e-299,+,0.3138985033747752
APCS,fid_23543,Triglycerides in Medium LDL,0.3138866520933348,8.88171221924264e-229,0.3354427705107451,2.986675892378003e-263,+,0.3138866520933348
ACY1,fid_23410,Triglycerides in HDL,0.3138813010076929,9.048979900530347e-229,0.3129992279436102,1.582759905531881e-227,+,0.3138813010076929
APOC1,fid_23574,Phospholipids in Small HDL,0.3138757580658001,9.225657824749904e-229,0.3668297954499766,1.672056e-301,+,0.3138757580658001
IGFBP1,fid_23554,Cholesterol in Very Large HDL,0.3138704545200697,9.397815466029783e-229,0.3250442042481949,2.57142810566575e-246,+,0.3138704545200697
CFH,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.3138465188768813,1.0225771523863379e-228,0.3487307266305472,7.235797261658332e-286,+,0.3138465188768813
ADH4,fid_23536,Triglycerides in Large LDL,0.3138453707662881,1.0264498061026735e-228,0.3174265178853181,2.4866549832133823e-234,+,0.3138453707662881
LPL,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,0.3138401137271148,1.0454299793294855e-228,0.3252478212265068,1.2155676114570538e-246,+,0.3138401137271148
NPC2,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.31383896145887874,1.0494046839699815e-228,0.33062172205852824,2.567940199799361e-255,+,0.31383896145887874
IL18R1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.31378598533873875,1.2654263942092839e-228,-0.3169457585330843,1.3814603605358167e-233,-,0.31378598533873875
SSC5D,fid_23428,Concentration of VLDL Particles,0.313777334197096,1.304391468610131e-228,0.3102023103012286,2.7426107005594826e-223,+,0.313777334197096
GCG,fid_23495,Concentration of Large VLDL Particles,0.31375494491924855,1.4115232701445318e-228,0.32158867198820795,7.743942702298788e-241,+,0.31375494491924855
FABP4,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.3136764737042533,1.8625982476177194e-228,0.3195483977360135,1.2284981140138339e-237,+,0.3136764737042533
APCS,fid_23560,Phospholipids in Large HDL,-0.31366539198108834,1.9365025048038596e-228,-0.30935688439927245,5.1365796731373735e-222,-,0.31366539198108834
EPHA1,fid_23553,Phospholipids in Very Large HDL,-0.31365170203386006,2.0319931358306453e-228,-0.3125644170293613,7.270574274506037e-227,-,0.31365170203386006
SSC4D,fid_23440,Apolipoprotein A1,-0.31365026683841596,2.0417557219969467e-228,-0.3128455787555966,2.7127140845084403e-227,-,0.31365026683841596
CCL27,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,0.3136318184499069,2.178787098686107e-228,0.305953860442961,6.184366428738654e-217,+,0.3136318184499069
LEP,fid_23494,Triglycerides in Very Large VLDL,0.31362834405686446,2.2050984087453158e-228,0.33512391611179176,1.0083054930667437e-262,+,0.31362834405686446
ACY1,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.31362246124235543,2.2508150839714815e-228,-0.3086654738977978,5.601092902962621e-221,-,0.31362246124235543
SLC39A5,fid_23550,Triglycerides in Small LDL,0.3136070424300626,2.3762688786395995e-228,0.36174019678876984,4.147006002558643e-292,+,0.3136070424300626
SLC39A5,fid_23496,Total Lipids in Large VLDL,0.3135921661970015,2.50389900148953e-228,0.3596197384458458,3.0362513883405898e-291,+,0.3135921661970015
CFH,fid_23550,Triglycerides in Small LDL,0.31357243775718546,2.684028016384722e-228,0.3347659734208047,3.946080163026856e-262,+,0.31357243775718546
MAD1L1,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.31356643339002127,2.740840083673623e-228,0.3346439219889659,6.282332375258616e-262,+,0.31356643339002127
SLC39A5,fid_23515,Triglycerides in Small VLDL,0.3135628597546004,2.774904919136655e-228,0.35455294365618795,3.9300776650235832e-292,+,0.3135628597546004
IGFBP2,fid_23456,Linoleic Acid to Total Fatty Acids percentage,0.3135595760591221,2.8065146592635934e-228,0.31604406734606866,3.403162896601022e-232,+,0.3135595760591221
LEP,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.3135424383007081,2.980962653269718e-228,-0.3219556871469737,2.041513282913195e-241,-,0.3135424383007081
ADIPOQ,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,-0.3135180641064691,3.2482757877242236e-228,-0.3350743550116397,1.2186972702440378e-262,-,0.3135180641064691
APOC1,fid_23520,Cholesteryl Esters in Very Small VLDL,0.3134957599949549,3.5137288346225927e-228,0.3465181860707198,5.0367436411594104e-282,+,0.3134957599949549
PLAT,fid_23554,Cholesterol in Very Large HDL,-0.31343621419434653,4.3354740904554995e-228,-0.3352443169914146,6.370611248046747e-263,-,0.31343621419434653
VWA1,fid_23480,Glycoprotein Acetyls,0.31338785856135676,5.1417957851716685e-228,0.31616528801474647,2.212770123796423e-232,+,0.31338785856135676
GSTA3,fid_23490,Phospholipids in Very Large VLDL,0.3133815561306491,5.2560861035866524e-228,0.3246229360517117,1.2081183096818214e-245,+,0.3133815561306491
CCL27,fid_23529,Triglycerides in IDL,0.31336836713973076,5.505230689205689e-228,0.3115300144209367,2.7091787109330434e-225,+,0.31336836713973076
GUSB,fid_23495,Concentration of Large VLDL Particles,0.3133584801078061,5.699304798402369e-228,0.320855675093783,1.099471530904591e-239,+,0.3133584801078061
SSC4D,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.3133477454700412,5.917905220841697e-228,0.3374077033365316,1.5869359373228714e-266,+,0.3133477454700412
IGFBP2,fid_23489,Total Lipids in Very Large VLDL,-0.3133434390160629,6.006926742396386e-228,-0.31796632300848016,3.609466552173672e-235,-,0.3133434390160629
SSC4D,fid_23488,Concentration of Very Large VLDL Particles,0.31332671719709076,6.370621622555672e-228,0.34450730502419885,1.472069485053828e-278,+,0.31332671719709076
SSC4D,fid_23491,Cholesterol in Very Large VLDL,0.31332584628636095,6.388453136574484e-228,0.33757174020665104,8.429602038960316e-267,+,0.31332584628636095
PTH,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.3133210978008101,6.494678131371912e-228,-0.3159665390116572,4.477529127587925e-232,-,0.3133210978008101
CD4,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.31331654815038423,6.598032614752205e-228,-0.3674509186198619,1.1414e-303,-,0.31331654815038423
SERPIND1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.31331126718604524,6.72036621902623e-228,-0.31980433431870914,4.897270634000044e-238,-,0.31331126718604524
APOA1,fid_23576,Cholesteryl Esters in Small HDL,0.3133049290673175,6.870570445489183e-228,0.3764856423190363,0,+,0.3133049290673175
F9,fid_23408,Triglycerides in VLDL,0.3133032614409975,6.909216213097307e-228,0.3204800301195412,4.268959975821968e-239,+,0.3133032614409975
CD4,fid_23496,Total Lipids in Large VLDL,0.3133025156428956,6.925495775830666e-228,0.35719651318127227,7.2548787677491165e-292,+,0.3133025156428956
MXRA8,fid_23494,Triglycerides in Very Large VLDL,-0.31328707995553956,7.311457672745981e-228,-0.31875660994456656,2.1199738385250235e-236,-,0.31328707995553956
PLAT,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.31328301523770274,7.415088444544952e-228,0.3239104368596239,1.6450369026920892e-244,+,0.31328301523770274
RBP5,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.31326990567168095,7.76426451364679e-228,0.3273124075430473,5.916466354151521e-250,+,0.31326990567168095
UPB1,fid_23497,Phospholipids in Large VLDL,0.313253062484928,8.237757014011136e-228,0.3194431050931735,1.7948496981853825e-237,+,0.313253062484928
LGALS1,fid_23480,Glycoprotein Acetyls,0.31325021339176984,8.318718951806117e-228,0.3213098370266619,2.1272493231658e-240,+,0.31325021339176984
PAMR1,fid_23433,Average Diameter for HDL Particles,-0.3132367462058852,8.721403266686994e-228,-0.3236742188308019,3.8999116999073235e-244,-,0.3132367462058852
BPIFB2,fid_23480,Glycoprotein Acetyls,0.31320082032693536,9.898076640988063e-228,0.33037744286912096,6.420786998229567e-255,+,0.31320082032693536
CES1,fid_23480,Glycoprotein Acetyls,0.3131959444136392,1.0067114624061083e-227,0.331729077461474,3.969988749790398e-257,+,0.3131959444136392
RAB6A,fid_23437,Phosphatidylcholines,0.31319423493226217,1.0125219126889799e-227,0.33496111515910015,1.8761048495649625e-262,+,0.31319423493226217
SSC4D,fid_23490,Phospholipids in Very Large VLDL,0.3131573338642674,1.1530677275446758e-227,0.3429900054967642,5.811695794958062e-276,+,0.3131573338642674
PLAT,fid_23501,Triglycerides in Large VLDL,0.31315426914324673,1.1652830185439438e-227,0.32229279397403626,6.002250370146038e-242,+,0.31315426914324673
LPL,fid_23424,Total Lipids in VLDL,-0.3131504137300932,1.180918875421909e-227,-0.32498294684904594,3.221757665827255e-246,-,0.3131504137300932
IGSF3,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.31314800104687224,1.1906855869060092e-227,-0.313084812061736,1.1710170829919318e-227,-,0.31314800104687224
CD300LG,fid_23422,Free Cholesterol in HDL,0.31313734284239164,1.2359855621928426e-227,0.30625111612424744,2.2419319632004986e-217,+,0.31313734284239164
CD99L2,fid_23443,Degree of Unsaturation,-0.31311773423038153,1.3241823544269423e-227,-0.30935264197920526,5.2118593768689576e-222,-,0.31311773423038153
IGFBP2,fid_23558,Concentration of Large HDL Particles,0.31310287796826203,1.3950712524848715e-227,0.3315266214076995,8.512614155213213e-257,+,0.31310287796826203
