name,wY_01,wY_02,wY_03,wY_04,wY_05,wY_06,wY_07,wY_08,wY_09,wY_10
fid_23540,-0.18372503024290482,0.0665586489821164,-0.38400252106829696,-0.21368690144123134,0.1474820704945956,0.7210134131094058,0.25120508816759385,-0.5588162340286178,-0.2915673488422383,-0.5425780995392153
fid_23505,0.402175840310871,-0.27103294041342596,0.13349545387949016,0.05005539592793861,-0.1354845677831321,0.4168596514761179,-0.7455999607065462,0.025270244464087186,0.8282700892615543,-1.0219921773399039
fid_23575,-0.6321087366386253,-0.40027265280302143,0.3298335679711277,-0.3899529640421856,-0.9179468340281473,-1.2027897889010823,0.04469628895974225,0.09216999761560614,1.0774163153341119,0.728849786911067
fid_23547,0.0751949774447636,0.08758192995079021,0.44083135146433233,0.5512679247624854,-0.15388471807895027,0.13391768104949747,0.42715028806348315,0.6136586551123393,0.22729110645195058,0.31670875792724923
fid_23512,0.1259535596513831,0.3292776400178633,-0.25111330327702625,-0.2768890523526994,0.8264617900333523,0.138121392329712,0.9583887120525368,0.2937201945224339,0.9445782729326526,-0.13442609622257923
fid_23554,0.00783279913986461,0.05785038263847743,-0.22342279829827297,0.20995464086182472,0.060809573714450546,0.8061964033365846,-0.15447985643291898,-0.47375953630658074,0.27309336319032634,0.4524979866859122
fid_23491,0.02228943658324619,0.10776177122734522,0.24977393098919679,0.6417256475315665,0.2225477326424419,1.0055042926257134,-0.6551813793451031,-3.155049974832501e-4,-0.6081775098156956,-0.6129538521701803
fid_23519,0.14808964208138195,-0.031788199712516056,0.14443354469862726,-0.023737862860290587,-0.4031000382817978,-0.24037374969748318,0.994199661599735,-0.5339450558283056,0.38204727679328276,1.1754176117820576
fid_23610,-0.03616153049991391,0.04844197450629997,-0.1657116652183182,0.05841412571478411,0.10560693544011539,-0.012952860100588881,-0.10847897656672999,0.24066956978726703,-0.06167945801926015,-0.1141232297494147
fid_23635,-0.006781945692925568,0.01239182045131094,0.04561384961222697,-0.017082700893985496,0.02559981810329899,0.06857816191202755,0.018980875514451188,0.0034058213885313085,-0.00118087465973242,0.06908202950680792
fid_23615,0.011212810098461663,0.006742031113790314,0.12756306792548855,-0.3927829529954112,-0.19923541998483638,0.04269868365745969,0.09130944101228891,-0.03345908989312312,0.08559874276847722,0.28332833132339347
fid_23590,1.8286429933982707e-4,0.019577834627260576,-0.08409380164401112,-0.1902457498146894,-0.01882079678976004,0.005496471496690029,0.02915560851569491,-0.18049475929145511,0.03612297671316339,-0.10391716574043192
fid_23640,0.08531473307618623,-0.04165626564944363,0.01900890913393049,0.27602862121348376,-0.08576720076799842,-0.2906199066247265,-0.15029075263153202,0.05495443725221264,-0.410642304549679,0.025718775434590876
fid_23620,0.04788777073701264,-0.07970168621145751,-0.01459295835722729,-0.010697840316879547,0.09910070120430023,-0.06140462826974336,0.0922301848558301,0.08181005294473476,0.07639395403498749,-0.18976779046786793
fid_23595,-0.252634049085232,0.29167177966154656,-0.02436102696392188,-0.06640399497340997,0.012791344841586906,-0.011512391164714787,-0.23177451094432536,-0.02497635715638549,-0.30068464811966644,0.48175098909949876
fid_23645,-0.08252237686526509,-0.015435812637950963,0.05252078676276128,-0.14321779274239657,0.05901728321139263,0.005141402598729348,0.14973299005197938,0.023118987628981732,0.540610821829259,-0.3070725244615046
fid_23625,-0.059427341273476035,0.0795989763903562,-0.0976104959210761,0.12831768579685426,0.03166210370555881,0.023962102254346272,-0.24708007769479218,-0.10286279831401865,-0.12295876544783756,-0.018606767713846523
fid_23600,0.032766131271076436,-0.09499853851893338,0.15103855173597205,0.3215308984827346,-0.15963625604452442,-0.18574264031867632,-0.38153856349114745,0.023480601611779273,-0.21197806704589872,0.2304873309391038
fid_23630,0.0031471003443966964,-0.0137834667359484,-0.07272044352084074,0.012327206618627625,0.01890479795697249,-0.11124101855596621,-0.046437296044794664,-0.016220345473004865,0.0882996456591032,0.019963437427314816
fid_23585,-0.01705293223292413,0.028466094128956027,0.008842600000646714,-0.023725558947611792,0.0341987030434212,0.02923272846699068,-0.01311079176692021,0.03996020787155917,0.02973635213694512,0.007665830721346897
fid_23605,-0.03176233373098917,-0.13517705771872046,0.022252104435122436,-0.22212336754270004,0.0707362805581799,0.07924524380890362,0.02262710795738526,-0.1939790966644466,0.0958062065472235,0.11022950081201367
fid_23485,0.14148567855511432,-0.44118464881658764,-0.413427088954663,-0.20330428948855273,0.7408237834096636,0.30863059355132594,-0.011349763931701414,-1.1678560099135515,-0.3991860721161263,1.0731803164060574
fid_23418,-0.21289547770189612,-1.2199440124576637,-0.12984470866003764,-0.8162865141402249,-0.12650592132744268,-0.4491797491328003,0.5898906595798796,-0.16695563235856417,1.4021438835834552,0.6103915922663717
fid_23527,-0.05109828848854046,0.7361670018508675,-0.22306327583138824,-0.030964523274062686,0.3559750506686979,1.2413326185559967,-0.7089566477783654,-0.19789055469487496,0.01812402790662584,-0.04572646111523555
fid_23417,0.08225620988708746,0.2631302307533793,0.20723956910653413,0.050236481765441945,0.06928382151441682,0.6318893993047351,-0.9774428752494765,-0.1838354706293191,0.007930209609798346,0.5832656041176589
fid_23562,-0.1869130365988202,-1.7422864755614418,-0.2382948773705692,-1.1092248916471072,-0.5709902454576526,-1.4367418678380877,0.22490447753845713,-0.30020808866571286,1.679282146613286,0.23878500395415228
fid_23534,0.08209893091919934,0.3553474756548626,0.3688386077113426,-0.22381006229170752,-0.06482190514167989,0.8645655610775371,-1.32003171841366,0.08585090245955727,-0.01700163423664436,1.12915518076012
fid_23499,-0.11054354151395614,0.39169422365054596,0.8129818202976038,-0.698035826696001,-1.9133879139115986,-1.1671355377660821,-0.5697168224656979,1.6668901139480252,-0.5333949276802921,0.2287750173210837
fid_23569,0.19902628718522838,-0.5879889491625413,-0.031510222185353445,-0.3841088228072956,0.903283141142363,1.2445933201179729,0.7440836333324271,0.12232352818200638,0.7739086790867934,0.3379068018094306
fid_23541,0.0500390382081433,0.19702809688262643,-0.3158206776175133,0.3369939769298516,0.4611882086351818,0.326917340260198,-0.5712498283188021,-1.1576634326854331,-0.15519078713245654,-0.8474693031224572
fid_23506,0.541938493019971,0.4504877837984713,-0.11141867095838201,0.927609339232662,-0.05755852210701654,0.953993418880058,-2.8210151578214124,0.5222684164469319,1.3297940069201724,-2.521418132286769
fid_23576,-0.9284931245766609,-0.5432740544549971,0.2832084201416959,-0.759745178893447,-1.2749069694325459,-1.5201157418957807,1.1132011023838628,0.29797021831435766,0.901990401079464,1.2777671702370945
fid_23548,0.1477368389532504,-0.13004267521450869,0.5530391430056523,0.8662419334344051,-0.02976962036480624,-0.20331271568642656,0.19436514388723583,0.6765022139674219,0.6523965024472415,0.8019668980492752
fid_23513,0.02054672400678954,0.3494733386459431,-0.15070033804514227,-0.35916286855399826,0.35650505263900767,0.18494310043005635,0.3576023679891027,-0.4974112022594091,2.328890974532739,-1.1271382147164768
fid_23416,0.24124506799460754,0.2717620327062672,-0.06178764814845072,-5.600788085470176e-4,-0.17177028928061433,0.05169234330803582,-0.647147463388327,-0.09065468618809518,0.6947431776903757,-0.5165361304680708
fid_23555,0.002607434645526169,0.16800776530732564,-0.3738427594328945,0.5664492833701311,0.470154950245752,0.9506150319592798,-0.22602641032904705,-0.8784498263075174,0.6214147633113551,0.9818678886239296
fid_23492,0.09045296891692357,1.0453423752693736,-0.37937992694626155,0.6553731458645757,0.43327017322420097,-0.27159539457864756,-3.050582110036757,0.2530687292893854,-0.9758404616496725,-0.8168569254810811
fid_23520,0.3319122902873826,-0.0997310293936812,-0.09133740241889092,-0.38474612237918754,-0.3715629304921939,-0.33203949464346527,1.7370134642214388,-0.9152954463860801,0.17467749449997644,1.1645521441639322
fid_23611,-0.011512940620290043,0.02103611867341313,-0.12404294050944879,0.07826070393527768,0.10319452134127975,-0.1228504608435124,-0.2774038547568685,0.18866330607599963,-0.18271285916145025,-0.09347726806977558
fid_23636,0.005459345902769022,-0.002866852099427165,0.08507395370487403,-0.03315473881319935,0.04775525574392225,0.14739897738641064,0.0441200618067156,-0.05860412896046806,-0.06758544884764077,0.12039464659144222
fid_23616,0.03953546362336728,-0.05561240856285131,0.05255054988625982,-0.048479454677125486,-0.04724380281962724,-0.14758585457086393,0.2090997351382759,-0.41358395814841353,-0.16378411547902058,-0.022977340399952785
fid_23591,-0.016537775134013902,0.061881813561025366,-0.14351130588295066,-0.3186890454923733,-0.0010173804607034051,-0.02729332384889492,0.05329250096148553,-0.2233578870336294,-0.01764927484320901,-0.1401182086489223
fid_23641,0.07185166431485056,0.043683053183041824,-0.014040580947002617,0.28200672736065874,-0.20619088965867197,-0.4517719427463279,-0.23511507640496743,-0.08768151069158475,-0.4917981973371373,-0.08093923077886422
fid_23621,-0.13580175113944726,0.046730611145658234,0.026623927425661234,-0.4000298931575215,-0.13596763284256666,0.3400512529672218,0.30217833892779744,0.14204409130262388,-0.1312191572444394,-0.10255210527447248
fid_23596,-0.2986805323800795,0.49477830982755694,0.14456729433926993,0.06978526763299768,-0.11849553884474763,0.13707484478725898,-0.5844705646797976,-0.1622892433682326,-0.23459180309642966,0.5363730490346182
fid_23646,-0.1728647187595673,0.03409728827043297,0.07281737208432708,-0.20302068439305157,0.1358753660355846,0.1869652965569206,0.13293191456346537,-0.13222450302387856,0.1440679632168751,-0.42969439205910276
fid_23626,0.01119775224617339,-0.14175768042585224,-0.08552299955080968,-0.26582913688225057,-0.007887326293410178,-0.07785166848899817,0.1117082386140818,-0.12193490202841119,-0.5758058268649481,0.22029506175111388
fid_23601,0.1633286522269754,-0.20400925729615363,-0.17931958991727387,-0.4112678907661196,0.04703238721893958,0.23231824161558678,-0.15510822715572062,-0.4320854853451192,-0.3460092928825405,0.30803268208192164
fid_23631,0.03345854672188172,-0.022709282500447094,0.027235017057220697,0.039920208574316975,-0.001072111390271933,0.023821284066142687,-0.049335321986988936,-0.04575119823452594,-0.0582211771917214,-0.07215050195499027
fid_23586,-0.01848449308713288,0.056437877706457765,-0.003186243619907405,-0.04843662297579608,0.062195102186199,0.05353513735650336,-0.015733354650724642,0.030993725699006422,0.005912200347427827,-0.003875948801651583
fid_23606,-0.04928345394901308,-0.19317301275326595,0.014322289533543866,-0.22866090502846195,0.061362099880748484,0.07219912782060517,0.006494512920751193,-0.28199491967217477,0.17113720692036716,0.12130025482305838
fid_23473,-0.015874034357368286,0.06748542479378156,-0.1889880265126373,0.03812020337880883,-0.047674865096718325,0.034874712056803744,0.02597066404244361,0.09476200426873971,0.056542498171944115,-0.18178243747259534
fid_23404,-0.21894910338323187,-1.6925382397068864,-0.541078548801499,-1.725886162056929,-0.6802865866794519,-2.139340315722939,2.3725871276330954,0.9451435423900387,-0.5069283739253175,0.0936002494812052
fid_23481,-0.7316991751809795,-1.1345045018242172,0.387850670561548,0.09931309290802101,-1.7566928653799179,0.046493204588166054,0.5307177570711259,0.3481944882324346,-1.7447629349892855,0.7346133120008639
fid_23430,0.08856530330867039,0.5282567901938402,0.2223288168657119,-0.014529900621703671,-0.500084057740557,0.059888774265762,0.06124639498432449,1.4238140248600124,-0.5980064411873448,-0.42553730755797275
fid_23523,-0.3305805570271702,-0.49435343299223905,-0.005126506925676636,-0.6946983627871532,-0.3217351263484909,-1.0884789332659996,0.8135051856897921,-0.13450248380697866,-0.6334781084804311,0.4015202239327891
fid_23429,-0.44540753943961403,0.00716205623324457,-0.018111360744951732,-1.0234816886098372,-0.7012035991223698,-1.3552788325638725,0.7619480975831939,0.0821396718651017,-0.41224036932516284,-0.04443988046914938
fid_23558,0.10569612010483191,0.04765590067558272,-0.15878774660200293,0.8612253386901477,-0.8108999913034642,-0.5809003036279418,0.8905524927710242,0.2323090477532944,-2.2346722952343514,0.35083300399040906
fid_23530,-0.5905874948849218,0.10324040462578618,0.022007975273614182,-1.1408035803227707,-0.8025458202606207,-1.8126352836825697,1.1027156763999661,-0.12314851235133017,-0.42110614498751003,-0.22044185680411255
fid_23495,0.6741725116635596,-0.124020574521732,-0.4274732066351443,0.8745945396675631,1.0964238400231903,-0.7228889528212027,1.389047921845278,-2.6632753000436833,-0.68142343223156,-1.483119107281342
fid_23565,0.16532900713005622,-0.10649074043527715,1.1411993129900473,0.7038277411637951,-0.9639151930140949,0.1411872114366482,2.655428533747517,1.0738424985826676,-2.3765038980039686,1.0161844924835446
fid_23537,-0.13346549179284622,-0.20918188969305876,-0.0595812915470952,-0.7636947626907857,-0.5421878713113113,-0.7731398852056984,0.39636862245120097,0.4723911429585828,-0.2417050505050894,0.3490785880825513
fid_23502,-0.642690352222008,0.05111481230099189,0.8420822519474979,0.1667066659178038,0.12083325058790927,-0.6548567514293171,0.07956222354556712,-0.15963386988978243,0.6219332796530215,1.0202469559828935
fid_23572,-0.042215096953431334,0.9482809424761743,-0.24163012072897871,-0.8765572686834909,0.19348158564567317,0.2384353323387602,-2.1146359896213784,1.72094150599557,1.715540250039768,-1.5441470671105415
fid_23544,-0.2931394196806479,-0.0613943974565815,-0.04974232847739798,-0.8207974323481201,-0.39887341966168327,-0.1515672681136375,-0.1767767328668995,0.2067270797846351,-0.6297616611327729,-0.1619751264841823
fid_23509,-0.3169731194103737,-0.6548335675291245,0.08758044155833687,-0.0020091401852429503,-1.2075443339690097,-0.07846364920837003,-0.9512420077738752,-0.4588860884820501,-0.6855804159471869,-0.792392211131733
fid_23428,-0.3699420376926929,0.061979651027889576,0.16682424182186373,-0.11047869075791322,-0.03938629722417293,-0.14789450643797586,-0.09040833294774778,-0.3358323444952016,-0.20059601687176817,-0.2642348302584525
fid_23551,0.2132695162203905,0.1062394897515123,-1.2904909978838832,-0.47370291031276224,-0.14319484096232735,0.8542881892471674,0.4518530232086775,0.4382924007301688,-1.8484659510270376,-1.0922385357092392
fid_23488,-0.4674461879371046,0.3163099964143021,-0.19066556896048675,-1.0394042733656919,-0.2504527898776559,0.2299674865732517,3.2783635217045974,1.5890018456488468,-0.9006339478784627,-1.6208065007206227
fid_23516,-0.440738917239331,0.8712311261367249,-0.15667338967519426,-0.6707722585088715,0.7113356921020367,0.41729088899477657,-0.584178619143479,0.2709581723057997,0.006410608510714305,-0.32151488252998667
fid_23443,0.47617545145449064,0.3224034952285027,-0.12146913095926033,0.35690724563374077,-0.5992150308730708,-0.006939541005441179,-1.2217806347788693,-1.0008414689447744,1.0021024758255934,-0.905592192170969
fid_23450,0.173597438901323,-0.28912325163480496,-0.4456179995798886,0.13285665875504454,0.43222262277328827,-0.2596690622371124,-0.5700113914737209,-0.3153356292229755,-0.5394677355873579,-0.8221031692442087
fid_23457,-0.24263330750334075,0.4271325101205064,0.43176712597816425,0.010618832678312875,-0.32181412779046387,0.11759810843163045,0.6316679872431268,0.11598698755541721,0.5157318593736693,0.9666481859255941
fid_23486,-0.10951835993028369,0.12799037920908374,0.38276074078983235,0.18534735236906139,0.6734406367555221,-0.5961989458722708,0.04198629963798413,-0.19116915033723797,-0.17435202346883324,-0.2016015842660924
fid_23422,0.39378866689802183,0.6737851218330592,0.5566377643968156,0.6526468586614735,0.11986178230272586,0.3391294181124639,-1.0595100302856308,-0.9050559119606437,-1.2466914184829783,-0.9436119199683743
fid_23528,0.33937913391596897,0.026508609600570176,-0.48230520173364116,0.4136928213330593,-0.3362817648633903,-0.8251370576648389,-2.125583480835996,0.6621361475150255,-0.514220502584873,-0.23495419119851169
fid_23421,-0.04599065639101322,-0.20559079811238065,0.0640217073218808,0.23091959055501562,0.2789554320772363,0.12457184791012807,0.6835200192380667,-1.024819654850675,-0.4834271004402212,-0.6025767112001604
fid_23563,0.011268637713744785,1.2174446534489056,0.7230319248820914,0.5855431421437292,0.6568107963848501,0.3712957620751315,-0.046774831662322394,-1.3990874536704636,-1.891171510472906,-0.3532792510290352
fid_23535,0.29309872354798505,-0.3147133567716385,0.32162980919811895,1.1272897680135414,0.8122543867972754,-0.7172175456138388,-0.11465990840273901,-2.150252280753405,-0.33566682752700905,-0.9170256741159071
fid_23500,0.027014846589756475,0.23629933073049014,-0.4198084235524982,-0.0361743712381724,0.42659911551338725,0.8556720619671602,-0.8266681036666641,-0.608639254086866,-1.3652794392110994,1.6812886670599079
fid_23570,0.8732778886757936,0.1854704121717939,0.1460610871466417,0.8339966021341484,-0.3395556138520143,0.37439005360667876,-0.9069242297369187,-0.458258783081643,-1.564649056785765,-1.0386464533360011
fid_23542,-0.8148704585942499,-0.2863119334978965,-0.5642373816165874,-1.6745665624365595,-0.7122432255263005,1.765926319348196,2.4230872541459494,1.1047181061601783,-0.6181036253776208,0.29733672042069365
fid_23507,0.18937304517436207,-1.2038545062957273,0.4203891055436957,-1.10876685848554,-0.23583975054024672,-0.3067516788785571,2.0069565203770385,-0.6065447033783872,0.1140512395892544,0.9742622684318502
fid_23577,0.3723688744921476,0.08673780543746887,0.4250875018875019,0.7344154593373642,0.2051815250226782,-0.004471360651725861,-3.0860833047909115,-0.6158851807834161,1.447792273886659,-1.0189093333364683
fid_23549,-0.15337625629744095,0.6523713423358715,0.08957940337667152,-0.37145608785933465,-0.4762871863826734,1.0276377311835219,0.9905347821071776,0.41699676309414074,-0.8540896789832904,-1.02815218426554
fid_23514,0.28941387151312,0.30589027966750304,-0.4174587227670724,-0.12672595135773668,1.6236076469397556,0.05948414241827143,1.9491244951085762,1.7304689977561134,-1.5475810855381709,1.615361400792569
fid_23420,0.04220413733118168,-0.2974295171592506,0.2298154556839241,-0.10963604671281686,0.37428067420452094,0.31342222769577077,0.8721198573453351,-0.012415311033158054,-0.4759646867526216,1.0170445088969184
fid_23556,0.021049569452738098,-0.3289623892493007,0.3332932791456267,-1.1228306010178843,-1.4972360507627847,0.26099193104309004,0.0631622701687294,1.0417288567438288,-0.9811105131560481,-1.5347454485882726
fid_23493,-0.04462050087454148,-0.8708829256174488,0.9037981143196192,0.6102714220202157,-0.005797515852806084,2.3019849693101975,1.8728156466863564,-0.2573370701326515,-0.1896107424763741,-0.3573420343810932
fid_23521,-0.28884472373265824,0.1455543928469501,0.7230507564653791,0.8360424155485009,-0.4267605106624962,0.028916262523452297,-0.7910660255803437,0.3869732370368792,0.8968551835851366,1.1273712925369697
fid_23612,-0.06468795390313066,0.08363949728610519,-0.13774780731520947,-0.01024044405578849,0.08748116228456697,0.17795790242248144,0.2581318426822388,0.23366879196713813,0.07227831090546274,-0.14045851311589394
fid_23637,-0.03166985429929899,0.05602812951108164,-0.16503005952321348,0.007362640810920702,-0.06602381652673932,-0.24672491622864073,-0.12807491985174688,0.2039117425245598,0.17056962556624167,-0.0425563022967918
fid_23617,-0.055823207478663234,0.03560296634197443,0.0843143975636793,-0.42523618313515527,-0.15271409339889397,0.17502065336300301,-0.046059002653317506,0.233147990965023,0.18067545210488412,0.3145232363726258
fid_23592,0.03523559747244104,-0.08514530555521604,0.13014156287758213,0.275406011945532,-0.031627626367247176,0.03055028948105981,-0.06459790744508738,-0.09007859009342009,0.1557535449369893,0.02845847890872593
fid_23642,0.10534665291595398,-0.31674873041453117,0.2260172408453381,0.294388290867344,0.2591480056861908,0.32864821531311844,0.2394937464081314,0.6460659055653083,7.134753010914581e-4,0.420344391828362
fid_23622,0.20015190712210906,-0.10521872579652387,-0.07588823495442874,0.3803858685454481,0.251451926324675,-0.44042352149683073,-0.23881109367686731,-0.03716487991476188,0.16039279190093136,-0.0868789247588099
fid_23597,-0.11742347009805756,-0.30623887690136953,-0.5329991832991833,-0.4766079497661086,0.375918277280458,-0.38215211194275195,0.729822179022428,0.3314935111794393,-0.4465812221475007,0.2550054399122689
fid_23647,0.274566418631109,-0.185347738012628,-0.008530387853957499,0.18219933029924143,-0.2271489121204436,-0.5514592942791163,0.12338287818567589,0.3010124428126606,1.2931466274431755,0.4079850150090589
fid_23627,-0.08448749577910122,0.20221065179788195,-0.030526638553705646,0.3773545209547266,0.06317594348830624,0.12987019640705327,-0.3399740505351707,-0.0022644333655743422,0.46336103431106507,-0.259287266023054
fid_23602,-0.10520285982585012,0.04805819253917935,0.5178305476790449,1.2276099265003595,-0.3957109366989745,-0.7060711476605769,-0.6389888132626965,0.63753020643327,-0.022732027949303586,0.12374959995276281
fid_23632,-0.03853293331427308,-0.012585764439281125,-0.12339156509592791,-0.009068988588175186,0.05587125156723764,-0.1560897117684758,-0.01611289960060768,0.10503234437702398,0.16555172212079194,0.13723313460080866
fid_23587,-0.008558743300023238,-0.066892550262747,0.038762752574973296,0.08290904290428089,-0.08259622069177937,-0.0206320927725881,0.05255479358176075,0.12587821156399095,0.0489889476450289,0.0054916407957162645
fid_23607,0.07761103406082422,0.23324656579509404,0.12187539465966227,-0.020451818340750577,-0.012721048513311352,0.09027249347779615,0.10166943923556214,0.47947142473881355,-0.3350614572293274,-0.19368352847873788
fid_23470,0.04583660553781779,-0.03513402594790524,-0.08793512416657466,0.21371381760136274,-0.17798093209847957,-0.02139652724437871,0.19184266242211853,-0.1645089239883214,0.35673164454164197,0.2107297710322473
fid_23461,-0.09618708848204215,0.07064228155422153,-0.05970238843499584,-0.07101394282928426,-0.1642532524744894,0.15878164884499327,0.1059030876878054,0.16436802401191503,-0.14204266461661236,0.20761600768808666
fid_23462,-0.06754942478898596,0.040757733165404875,0.0065378621861824065,-0.07185808812841507,-0.05398150640233135,0.1311428423057408,0.14350914337820556,0.09544141860521567,0.2643212129637374,-0.06067507548820018
fid_23480,0.41721019175212154,0.4537076825718754,0.5117155524928528,-0.6868002813037124,-0.2993544161397103,-0.1798038860234402,0.32845919855840094,-0.34687591183407784,0.3183879091062739,0.3920128100929123
fid_23406,-0.07669812794368544,-0.7990547534029596,0.036283348878840695,-0.5117488182300266,-0.10147088596698776,-0.29150895481949096,0.2377603044698797,-0.2933461362724024,0.8560453621315233,0.2850535580580909
fid_23463,-0.02870851552846411,0.006858405250264232,0.003500098667268899,-0.015709535815463957,0.03827983140913884,-0.02067359353843307,0.025259347576029392,-0.044981668870753486,0.015166825414436888,-0.04061893339796176
fid_23465,0.02338511510654347,0.04214565985283435,-0.023433925195415546,-0.06043952936888784,-0.07820763001828086,0.39912647120018857,0.0950438493197903,-0.02143735986519358,-0.33012127151971477,0.05536460558157353
fid_23405,0.04715757530618907,0.13767597624100472,0.16766783288170228,0.07946223895575287,0.125086945802682,0.4879020938253199,-0.5415726249402047,-0.4124752420634206,-0.12453413737567909,0.27216650963765665
fid_23471,0.16522557021362133,0.05629828849975281,0.22111713923429974,-0.036547041235840794,0.628135156624173,-0.07933043398448555,0.20511307613542584,0.15882925161191347,0.03240455061322727,0.024458130304506925
fid_23466,-0.035077964293057574,-0.12234768837375185,0.0986126920634111,-0.11722550883834151,0.07670676197915165,-0.2579916832268832,0.042074895456306466,-0.40328608115262365,0.343519620280799,-0.1091838594372283
fid_23449,0.21502051875467007,0.4579146373536117,0.8147857976082369,0.9608261295656787,-0.5636602682608184,0.4848342566962719,-1.0652487359656981,0.49231237054214955,-0.07741360537938721,1.2669572337092772
fid_23456,-0.021480134179856593,-0.018508521786627107,-0.8122324034272647,0.04418060022634874,0.27147012791227276,0.7491282035072604,-0.4311598199790358,-0.9002158034730986,1.1537928417749839,-0.5209066384577815
fid_23447,0.15234146958611475,0.5513318368768166,0.16399485781181533,0.7268376874174715,0.1219381036447275,0.7539539045238173,-1.1937488741831597,-0.4483671584470497,-0.04733267957933381,-0.18099027542426804
fid_23454,0.4363330107094135,0.14726911388874891,-0.22955360309701725,-0.010525903517664973,-0.45837504126009915,0.267110801323884,0.13991608809448372,0.08212395510021492,0.1684878611029585,-0.499991707115903
fid_23444,-0.2118174972929017,0.3031549062894703,0.8965428103698454,0.11822084012583754,-0.34414427339355974,0.05688060761331527,0.6839728901788219,0.35184112099586445,0.474326330273327,1.0029280599319985
fid_23451,-0.15400926159479408,-0.6314059763968036,-0.8144422388040785,-0.3463157852732922,0.5261068646570786,0.15895940398280017,-0.33417697452180545,-0.36917040661367484,-0.3816964561932557,-0.482662812182908
fid_23445,0.07753512351405187,-0.6116829478483499,-0.8590079581145099,-0.431382027606628,0.1379168640652693,-0.3334466315366358,0.6186365511813913,-0.12285988218470784,-0.13241787055388476,-0.9820298228458424
