protein,metabolite,metabolite_label,r,q,r_s,q_s,sign,abs_r
A1BG,fid_23480,Glycoprotein Acetyls,0.3551815325378997,3.8403469783367416e-291,0.3726526752223144,0,+,0.3551815325378997
A1BG,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.2157387552739867,9.64145053090069e-106,-0.2228811724277873,5.1536385850596485e-113,-,0.2157387552739867
A1BG,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.21249922169937044,1.4959605747886835e-102,0.2209519459300858,4.883677478673137e-111,+,0.21249922169937044
A1BG,fid_23578,Triglycerides in Small HDL,0.20396640674938488,2.105685034346296e-94,0.2077957183736463,4.5758326787327847e-98,+,0.20396640674938488
A1BG,fid_23447,Monounsaturated Fatty Acids,0.20392323164282172,2.3106781517477596e-94,0.21295411629779912,4.770812998242046e-103,+,0.20392323164282172
AAMDC,fid_23471,Lactate,0.2193261373226141,2.457628749429118e-109,0.2061081625127392,1.8266751218968869e-96,+,0.2193261373226141
AAMDC,fid_23447,Monounsaturated Fatty Acids,0.2027801018376524,2.67546710555217e-93,0.20708861770432943,2.1543644909404498e-97,+,0.2027801018376524
AAMDC,fid_23578,Triglycerides in Small HDL,0.20168993030385649,2.731003854937505e-92,0.20211152990929532,9.933175756322106e-93,+,0.20168993030385649
AAMDC,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1945227490275137,8.273612408370996e-86,-0.1980286435367208,5.386836609993516e-89,-,0.1945227490275137
AAMDC,fid_23448,Saturated Fatty Acids,0.19402190372449868,2.296537791184605e-85,0.1936183668494997,4.687108219188889e-85,+,0.19402190372449868
AARSD1,fid_23461,Glutamine,-0.16159064722552888,2.907301297523482e-59,-0.15791306047374207,1.1573235063858821e-56,-,0.16159064722552888
AARSD1,fid_23471,Lactate,0.11379538317705332,7.007301701669029e-30,0.10913619777199636,1.3183320336594289e-27,+,0.11379538317705332
AARSD1,fid_23479,Albumin,-0.10379194479921498,4.681607372182449e-25,-0.0957637276677054,1.5514042994505613e-21,-,0.10379194479921498
ABCA2,fid_23478,Creatinine,0.1534278890947682,1.725692729436076e-53,0.15107405709234742,6.3599194937775046e-52,+,0.1534278890947682
ABCA2,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.14018648592050026,8.576895324468072e-45,-0.1444806713918007,1.4635822872917004e-47,-,0.14018648592050026
ABCA2,fid_23578,Triglycerides in Small HDL,0.1387977802841935,6.283561644810478e-44,0.14828720364594328,4.697835429128019e-50,+,0.1387977802841935
ABCA2,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.13828049958117586,1.3127055851123075e-43,-0.14703295356143414,3.1702662133062563e-49,-,0.13828049958117586
ABCA2,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.13613820414944616,2.6895369237034824e-42,0.14084722849279177,3.0365617347411354e-45,+,0.13613820414944616
ABHD14B,fid_23471,Lactate,0.20966297752597335,8.405871855327489e-100,0.19883561127282928,1.0000503286057684e-89,+,0.20966297752597335
ABHD14B,fid_23461,Glutamine,-0.1557909007095366,3.9665022921469015e-55,-0.15268325497083907,5.101836065865787e-53,-,0.1557909007095366
ABHD14B,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.11828740224027608,3.405238810785782e-32,-0.11962738505440164,6.211969191657317e-33,-,0.11828740224027608
ABHD14B,fid_23480,Glycoprotein Acetyls,0.11803558974890609,4.614760181408837e-32,0.11896911085943852,1.3866227250778778e-32,+,0.11803558974890609
ABHD14B,fid_23578,Triglycerides in Small HDL,0.11802472140809118,4.675388645088551e-32,0.1124104309401796,3.2411261466652507e-29,+,0.11802472140809118
ABL1,fid_23480,Glycoprotein Acetyls,0.26174440621222445,7.023229255097474e-157,0.26558320715110034,9.988172794212644e-162,+,0.26174440621222445
ABL1,fid_23578,Triglycerides in Small HDL,0.22571770125635743,6.661107886000891e-116,0.2299852269320713,1.863658509288359e-120,+,0.22571770125635743
ABL1,fid_23447,Monounsaturated Fatty Acids,0.22275010579818788,7.920643154069306e-113,0.22603465908284356,2.758283465197408e-116,+,0.22275010579818788
ABL1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.22159797350831653,1.2030448486008635e-111,-0.22841237851733676,8.714801122640199e-119,-,0.22159797350831653
ABL1,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.21584542157208925,7.558788543067272e-106,0.2209329772124721,5.1069252421431855e-111,+,0.21584542157208925
ABRAXAS2,fid_23471,Lactate,0.22294815308366608,4.9546804889619713e-113,0.20695337534544933,2.895826284853087e-97,+,0.22294815308366608
ABRAXAS2,fid_23480,Glycoprotein Acetyls,0.17275831916759304,1.1280746134286428e-67,0.17361487948293258,2.1742575749613e-68,+,0.17275831916759304
ABRAXAS2,fid_23461,Glutamine,-0.150457208708414,1.8164158787764712e-51,-0.14854141353777525,3.1830824326770373e-50,-,0.150457208708414
ABRAXAS2,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.14040604392525535,6.24802473473885e-45,-0.13767267809941955,2.8614857842461838e-43,-,0.14040604392525535
ABRAXAS2,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.13553178037515287,6.266279057267893e-42,-0.13616784714644986,2.3773206078317438e-42,-,0.13553178037515287
ACAA1,fid_23578,Triglycerides in Small HDL,0.2551198009137725,7.865431837087342e-149,0.25594693802119356,6.900510014156272e-150,+,0.2551198009137725
ACAA1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.253854401055006,2.5491478562501457e-147,-0.25239797890020826,1.1777156291725043e-145,-,0.253854401055006
ACAA1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.24931555632605223,5.687871494965976e-142,-0.25317054241770925,1.430590555572707e-146,-,0.24931555632605223
ACAA1,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.24739202711245428,9.717086673033012e-140,-0.2440412679510542,5.9855228705057196e-136,-,0.24739202711245428
ACAA1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.2466707226801794,6.599123457125921e-139,-0.25464451114684944,2.5114788167986862e-148,-,0.2466707226801794
ACADSB,fid_23471,Lactate,0.22000136883523505,5.088305452052584e-110,0.21218219636897712,2.708042335616274e-102,+,0.22000136883523505
ACADSB,fid_23480,Glycoprotein Acetyls,0.214441251778856,1.8556682303889087e-104,0.21417832569500847,2.996291013994072e-104,+,0.214441251778856
ACADSB,fid_23447,Monounsaturated Fatty Acids,0.1508002626713761,1.0662402253742228e-51,0.15034686999204763,1.9704175451906042e-51,+,0.1508002626713761
ACADSB,fid_23448,Saturated Fatty Acids,0.14982140023704124,4.854684075616528e-51,0.1474266776335311,1.7440581310210403e-49,+,0.14982140023704124
ACADSB,fid_23442,Total Fatty Acids,0.14721520569882832,2.6219297407599308e-49,0.14449367578078703,1.4355245425355372e-47,+,0.14721520569882832
ACAN,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,-0.1804596182162108,7.926131558301185e-74,-0.1883648967772816,1.7303433175601397e-80,-,0.1804596182162108
ACAN,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,0.16912675328668372,7.130422050852028e-65,0.16362190259237805,8.639597769935759e-61,+,0.16912675328668372
ACAN,fid_23597,Free Cholesterol to Total Lipids in Medium VLDL percentage,0.16906571111415114,7.938931963667518e-65,0.15795161297460858,1.0865912862218692e-56,+,0.16906571111415114
ACAN,fid_23456,Linoleic Acid to Total Fatty Acids percentage,0.1687632242755312,1.3497431249758055e-64,0.1639758082255541,4.7397394105718856e-61,+,0.1687632242755312
ACAN,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,0.1681852281829678,3.709400932728673e-64,0.16321695649271956,1.7158601008571052e-60,+,0.1681852281829678
ACE2,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.34215224541677947,2.0466844697108204e-274,-0.3231993411826667,2.2095372216277749e-243,-,0.34215224541677947
ACE2,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.32543448710179257,7.944043712635929e-247,-0.30828925752810227,2.052093110493009e-220,-,0.32543448710179257
ACE2,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3248755603325291,6.17809663633638e-246,-0.31454636002832814,6.81345758312927e-230,-,0.3248755603325291
ACE2,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.30912471597723273,1.4567005104288892e-221,0.2999927539555899,3.391675820765854e-208,+,0.30912471597723273
ACE2,fid_23456,Linoleic Acid to Total Fatty Acids percentage,-0.3089144103889477,3.00929617575598e-221,-0.2925099438035645,1.608194654775891e-197,-,0.3089144103889477
ACHE,fid_23480,Glycoprotein Acetyls,-0.16729824637845783,1.7360390279334625e-63,-0.17654190093299596,1.0486955483620011e-70,-,0.16729824637845783
ACHE,fid_23422,Free Cholesterol in HDL,0.13909920056009195,4.084970920135673e-44,0.14035263113127402,6.204303235614185e-45,+,0.13909920056009195
ACHE,fid_23426,Total Lipids in HDL,0.13898104495793595,4.836349609517992e-44,0.13882156144077,5.59060745301457e-44,+,0.13898104495793595
ACHE,fid_23414,Phospholipids in HDL,0.13791196827092403,2.2149468250615075e-43,0.13663458194359598,1.2361860587165571e-42,+,0.13791196827092403
ACHE,fid_23558,Concentration of Large HDL Particles,0.1352508511825031,9.256921849931126e-42,0.13679462572198028,9.871421486486507e-43,+,0.1352508511825031
ACOT13,fid_23471,Lactate,0.2440151019046975,7.246158644509434e-136,0.24420814441346753,3.8625321887776776e-136,+,0.2440151019046975
ACOT13,fid_23480,Glycoprotein Acetyls,0.219101824170745,4.1428233333524875e-109,0.21106024871223944,3.338001280787979e-101,+,0.219101824170745
ACOT13,fid_23461,Glutamine,-0.14108668328977025,2.3321906295255605e-45,-0.1344373704036034,2.63099504884643e-41,-,0.14108668328977025
ACOT13,fid_23472,Pyruvate,0.12784873814543618,2.008380863400764e-37,0.1507701823506728,1.0209667404259428e-51,+,0.12784873814543618
ACOT13,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.12279637166504496,1.3119614908268971e-34,-0.11325640747203236,1.22156445110196e-29,-,0.12279637166504496
ACOX1,fid_23480,Glycoprotein Acetyls,0.18054535515271009,6.7436453734798944e-74,0.1734761530570741,2.791721839147447e-68,+,0.18054535515271009
ACOX1,fid_23471,Lactate,0.14990392888582127,4.27458372028176e-51,0.14594288476811826,1.6434333751367908e-48,+,0.14990392888582127
ACOX1,fid_23461,Glutamine,-0.10342724762103064,6.884251982086388e-25,-0.0953533859598967,2.314022267006563e-21,-,0.10342724762103064
ACOX1,fid_23578,Triglycerides in Small HDL,0.10303736900222452,1.0380118271761035e-24,0.10301172210753046,1.0008606130087642e-24,+,0.10303736900222452
ACOX1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.10044898119876752,1.5232282669326773e-23,-0.09991303014312404,2.472145188516556e-23,-,0.10044898119876752
ACP1,fid_23461,Glutamine,-0.11423094583112987,4.2183615977933086e-30,-0.12051433635872948,2.089234828867768e-33,-,0.11423094583112987
ACP1,fid_23470,Glucose,-0.113318616326587,1.218657623323603e-29,-0.15387902501203585,7.689593893507222e-54,-,0.113318616326587
ACP1,fid_23471,Lactate,0.10120029452960344,7.03524422359454e-24,0.10287232348660036,1.1587145224969419e-24,+,0.10120029452960344
ACP5,fid_23480,Glycoprotein Acetyls,0.2169697854681403,5.740966475835188e-107,0.21660843322066933,1.1708174144589338e-106,+,0.2169697854681403
ACP5,fid_23447,Monounsaturated Fatty Acids,0.1944563800389911,9.4754375734142e-86,0.1914196564326583,3.9701869239583536e-83,+,0.1944563800389911
ACP5,fid_23543,Triglycerides in Medium LDL,0.18203681204864072,4.018720837217983e-75,0.17851036869390544,2.750215312644109e-72,+,0.18203681204864072
ACP5,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.18042415359257852,8.472170723224452e-74,-0.17302359693293032,6.312545907632992e-68,-,0.18042415359257852
ACP5,fid_23448,Saturated Fatty Acids,0.1796593417303821,3.564273619091273e-73,0.17508633855578987,1.5062612100343428e-69,+,0.1796593417303821
ACP6,fid_23480,Glycoprotein Acetyls,0.10681728219018374,1.8144228305964582e-26,0.11737267966176036,9.552067905901416e-32,+,0.10681728219018374
ACP6,fid_23471,Lactate,0.1040825685377794,3.4406319134145555e-25,0.12117698205017514,9.20824564869042e-34,+,0.1040825685377794
ACRBP,fid_23471,Lactate,0.22955628800112565,6.025426858457878e-120,0.22549965930971688,9.973199812311229e-116,+,0.22955628800112565
ACRBP,fid_23480,Glycoprotein Acetyls,0.18000420085311775,1.866048776434047e-73,0.18123072514926863,1.6725421334974667e-74,+,0.18000420085311775
ACRBP,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.12584579157722875,2.7087849583233783e-36,-0.12364034489197206,4.2035349392848317e-35,-,0.12584579157722875
ACRBP,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1254567580265865,4.469469553336203e-36,-0.12339188844716346,5.754551293348653e-35,-,0.1254567580265865
ACRBP,fid_23578,Triglycerides in Small HDL,0.1254128349337508,4.7285424351604987e-36,0.12743583185237886,3.189406975633312e-37,+,0.1254128349337508
ACTA2,fid_23478,Creatinine,0.17935827008760005,6.2630219618178e-73,0.18325172413443833,3.571635918786235e-76,+,0.17935827008760005
ACTN2,fid_23478,Creatinine,0.11158401157715428,8.934885319361175e-29,0.10997414273066268,5.159458559887361e-28,+,0.11158401157715428
ACVRL1,fid_23478,Creatinine,0.3319025035023087,2.7131206361651398e-257,0.27833366483274397,3.617554720331401e-178,+,0.3319025035023087
ACVRL1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.22197798820748443,4.9166928683051375e-112,-0.21562053097404413,1.1244400882550854e-105,-,0.22197798820748443
ACVRL1,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.22056228294462948,1.3697039452475248e-110,0.21387016226547495,6.025227213511317e-104,+,0.22056228294462948
ACVRL1,fid_23443,Degree of Unsaturation,-0.20591267126587143,3.1396799924773147e-96,-0.20037334581622013,3.956741131265948e-91,-,0.20591267126587143
ACVRL1,fid_23480,Glycoprotein Acetyls,0.20462463728839056,5.10554384980979e-95,0.19319774628616232,1.1003176353476586e-84,+,0.20462463728839056
ACY1,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.41078946506935865,0,-0.40999385895511714,0,-,0.41078946506935865
ACY1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.3955333992911531,0,-0.3929469012302408,0,-,0.3955333992911531
ACY1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3864248307946273,0,-0.3995641863769399,0,-,0.3864248307946273
ACY1,fid_23578,Triglycerides in Small HDL,0.38065054848148905,0,0.3847565129345964,0,+,0.38065054848148905
ACY1,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.37453787158748786,0,-0.39911097291340264,0,-,0.37453787158748786
ACY3,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.18489320088284925,1.6857159516407149e-77,0.1870651160478892,2.2246424546151968e-79,+,0.18489320088284925
ACY3,fid_23613,Triglycerides to Total Lipids in IDL percentage,0.1844559641467732,3.9210685891206e-77,0.17847730310207707,2.9250915901356287e-72,+,0.1844559641467732
ACY3,fid_23618,Triglycerides to Total Lipids in Large LDL percentage,0.18244960440432123,1.832079223216817e-75,0.17951305099311937,4.2347343945885345e-73,+,0.18244960440432123
ACY3,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,-0.17789694279981005,9.517387059226129e-72,-0.17524576084475887,1.1263168690089684e-69,-,0.17789694279981005
ACY3,fid_23608,Triglycerides to Total Lipids in Very Small VLDL percentage,0.17696729235053968,5.30757376269295e-71,0.17626389954468716,1.7472445737561588e-70,+,0.17696729235053968
ACYP1,fid_23461,Glutamine,-0.22849531128722275,8.04983744473797e-119,-0.22033364788191143,2.0814522778355494e-110,-,0.22849531128722275
ACYP1,fid_23471,Lactate,0.22561464445536372,8.532500418084751e-116,0.2140764939694196,3.774817292397485e-104,+,0.22561464445536372
ACYP1,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.1458549930765721,2.043302046277277e-48,0.15086558867100314,8.800075898077862e-52,+,0.1458549930765721
ACYP1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.14408384222875428,2.874062511269646e-47,-0.14036589939435296,6.086852486063653e-45,-,0.14408384222875428
ACYP1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.14297325522775073,1.4828886216160495e-46,-0.1417112928531785,8.645321470294242e-46,-,0.14297325522775073
ADA,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.1358926826281067,3.78920849406218e-42,-0.14178242927640186,7.792992637209898e-46,-,0.1358926826281067
ADA,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1355543944819122,6.072245583374862e-42,-0.1391890965419273,3.3050465776583996e-44,-,0.1355543944819122
ADA,fid_23471,Lactate,0.12741102841348112,3.5580995311082542e-37,0.1126031467041552,2.597023391560124e-29,+,0.12741102841348112
ADA,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.12621949019118478,1.6722428346718498e-36,0.12768030232619654,2.3173765360540987e-37,+,0.12621949019118478
ADA,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.12603705906008572,2.117383193185517e-36,-0.12961761496598423,1.7992215804045426e-38,-,0.12603705906008572
ADA2,fid_23430,Concentration of HDL Particles,-0.22494429250842415,4.259526528055871e-115,-0.21667000285751972,1.0163072812958944e-106,-,0.22494429250842415
ADA2,fid_23427,Total Concentration of Lipoprotein Particles,-0.22405783559367315,3.5433814221691395e-114,-0.2162011434841747,2.9787023106735215e-106,-,0.22405783559367315
ADA2,fid_23575,Cholesterol in Small HDL,-0.2088148449016611,5.475026556017982e-99,-0.20383303763568317,2.4994913232248366e-94,-,0.2088148449016611
ADA2,fid_23576,Cholesteryl Esters in Small HDL,-0.20574124959209075,4.557553011327762e-96,-0.20019009734377896,5.82298520809138e-91,-,0.20574124959209075
ADA2,fid_23569,Cholesteryl Esters in Medium HDL,-0.20557491434608335,6.537009648185048e-96,-0.19529622902149016,1.5258022716987877e-86,-,0.20557491434608335
ADAM12,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.20117994982246276,8.052243918143636e-92,-0.2253679105653251,1.3674256011867363e-115,-,0.20117994982246276
ADAM12,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.19976794069002865,1.5827270823902996e-90,-0.22213099220284488,3.0452435749209246e-112,-,0.19976794069002865
ADAM12,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.19230447636024955,7.448370496835594e-84,0.21506950279817705,3.951375420187592e-105,+,0.19230447636024955
ADAM12,fid_23443,Degree of Unsaturation,-0.1841573286976684,6.968355845173106e-77,-0.20676892197981292,4.3332717003534276e-97,-,0.1841573286976684
ADAM12,fid_23615,Cholesterol to Total Lipids in Large LDL percentage,-0.1720273404307113,4.180801801409367e-67,-0.17818168523477476,5.067919727775773e-72,-,0.1720273404307113
ADAM15,fid_23433,Average Diameter for HDL Particles,0.11228244282418334,4.020477290482483e-29,0.107891873969079,5.235118545208426e-27,+,0.11228244282418334
ADAM22,fid_23478,Creatinine,0.26155156742769,1.2139105207535163e-156,0.23275712000975585,1.9794759644653174e-123,+,0.26155156742769
ADAM22,fid_23435,Triglycerides to Phosphoglycerides ratio,0.14452995458417492,1.4812573312864528e-47,0.13855864614417435,8.135466606849645e-44,+,0.14452995458417492
ADAM22,fid_23569,Cholesteryl Esters in Medium HDL,-0.14174507461489494,8.957421782432122e-46,-0.13534186538738777,7.518956462634177e-42,-,0.14174507461489494
ADAM22,fid_23418,Cholesteryl Esters in HDL,-0.14020754673525002,8.320483328167427e-45,-0.13464658566030624,1.9706957404464792e-41,-,0.14020754673525002
ADAM22,fid_23568,Cholesterol in Medium HDL,-0.1394343975030249,2.528606272132337e-44,-0.13299932947662957,1.892829164800052e-40,-,0.1394343975030249
ADAM23,fid_23478,Creatinine,0.15612641399025087,2.3095106139668943e-55,0.16052824756839829,1.5568242506120524e-58,+,0.15612641399025087
ADAM8,fid_23480,Glycoprotein Acetyls,0.20176736230318984,2.3165410603456126e-92,0.22625893339856593,1.6070281594607003e-116,+,0.20176736230318984
ADAM8,fid_23418,Cholesteryl Esters in HDL,-0.19408604129809276,2.0154438846719412e-85,-0.2118401185838372,5.837249609291372e-102,-,0.19408604129809276
ADAM8,fid_23406,HDL Cholesterol,-0.19002697445092384,7.141193208505236e-82,-0.20734924717291683,1.2183582543935276e-97,-,0.19002697445092384
ADAM8,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.17761498185078256,1.6049573348944241e-71,-0.18874455535605011,8.1761181016844985e-81,-,0.17761498185078256
ADAM8,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.1772619769832144,3.0815227555705745e-71,0.19585802444711536,4.813991827125497e-87,+,0.1772619769832144
ADAM9,fid_23478,Creatinine,0.19273524489424457,3.1234173501285996e-84,0.17622091089993194,1.890676917648248e-70,+,0.19273524489424457
ADAM9,fid_23443,Degree of Unsaturation,-0.1700105333214751,1.505888247378159e-65,-0.17390203130221796,1.2937787468334863e-68,-,0.1700105333214751
ADAM9,fid_23618,Triglycerides to Total Lipids in Large LDL percentage,0.13219066787571437,6.165729703625812e-40,0.12496921198827995,7.741377772944305e-36,+,0.13219066787571437
ADAM9,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.12915280379835983,3.610865572745665e-38,-0.12883830991441675,5.056673060379924e-38,-,0.12915280379835983
ADAM9,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.12897986451810564,4.537705605061249e-38,-0.12725849559625022,4.020231962276028e-37,-,0.12897986451810564
ADAMTS13,fid_23479,Albumin,0.10416887469034251,3.1392445011753836e-25,0.10567331155917284,5.881210889089362e-26,+,0.10416887469034251
ADAMTS15,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.35267923969508136,1.0810426647038752e-291,-0.38659998052958944,0,-,0.35267923969508136
ADAMTS15,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.34718261293279057,4.627930137454036e-283,0.3807221828908616,0,+,0.34718261293279057
ADAMTS15,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.3244941431508821,2.508402340111253e-245,-0.3606198511281377,4.601019921840047e-292,-,0.3244941431508821
ADAMTS15,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.2994479163486574,2.580457904645899e-207,-0.32788044375461867,7.193065690714261e-251,-,0.2994479163486574
ADAMTS15,fid_23435,Triglycerides to Phosphoglycerides ratio,0.2986360185176055,3.8150438238948097e-206,0.32897187674638406,1.2371180981155976e-252,+,0.2986360185176055
ADAMTS16,fid_23478,Creatinine,0.10020909135002608,1.9468684195038358e-23,0.11402207863822451,5.0223217638944694e-30,+,0.10020909135002608
ADAMTS4,fid_23471,Lactate,0.16263591703022834,5.031801331091573e-60,0.16875510714391556,1.2391187598031698e-64,+,0.16263591703022834
ADAMTS4,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.15975853327296907,6.121546375071228e-58,-0.16573774193857882,2.331843315971695e-62,-,0.15975853327296907
ADAMTS4,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.15840955683659502,5.635116184547968e-57,-0.1625559484627613,5.230251775754903e-60,-,0.15840955683659502
ADAMTS4,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.15241273752486473,8.5604132226742365e-53,0.1571729527777309,3.8632004679059578e-56,+,0.15241273752486473
ADAMTS4,fid_23480,Glycoprotein Acetyls,0.14168773644962313,9.737773135654478e-46,0.15228433892320278,9.565036031942e-53,+,0.14168773644962313
ADAMTS8,fid_23480,Glycoprotein Acetyls,-0.16540584530256558,4.5459850833173915e-62,-0.15995064862269645,4.056210941752313e-58,-,0.16540584530256558
ADAMTS8,fid_23551,Concentration of Very Large HDL Particles,0.13834805762194133,1.1922905968234079e-43,0.13421654197441032,3.56753469420026e-41,+,0.13834805762194133
ADAMTS8,fid_23456,Linoleic Acid to Total Fatty Acids percentage,0.13822223067852715,1.426013978443154e-43,0.1379699112365019,1.878256099651789e-43,+,0.13822223067852715
ADAMTS8,fid_23555,Cholesteryl Esters in Very Large HDL,0.13598624659327177,3.3263558125236424e-42,0.1314220158004077,1.6080524260283536e-39,+,0.13598624659327177
ADAMTS8,fid_23554,Cholesterol in Very Large HDL,0.13490116098952443,1.5034866834216452e-41,0.12936491936704547,2.517185685648252e-38,+,0.13490116098952443
ADAMTSL2,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.32540856406351226,8.73424943496999e-247,-0.29617887715520186,1.0310020220711226e-202,-,0.32540856406351226
ADAMTSL2,fid_23615,Cholesterol to Total Lipids in Large LDL percentage,-0.31156300379408464,3.0628529039378516e-225,-0.27455000571662835,3.393321129681518e-173,-,0.31156300379408464
ADAMTSL2,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.3090817304631466,1.6900290493334741e-221,0.29109494239506695,1.5454540247772275e-195,+,0.3090817304631466
ADAMTSL2,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.3068154986927827,4.0795872176791397e-218,-0.28986572428172747,7.993597596804883e-194,-,0.3068154986927827
ADAMTSL2,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.30613790409541536,4.126260961796801e-217,-0.2875309934496241,1.3526483096095428e-190,-,0.30613790409541536
ADAMTSL4,fid_23646,Cholesteryl Esters to Total Lipids in Small HDL percentage,-0.15194973255314495,1.7710920762077794e-52,-0.1457223682611175,2.2888546039595493e-48,-,0.15194973255314495
ADAMTSL4,fid_23645,Cholesterol to Total Lipids in Small HDL percentage,-0.14399745178914686,3.267476482945501e-47,-0.13692434175807364,8.2253507100321e-43,-,0.14399745178914686
ADAMTSL4,fid_23644,Phospholipids to Total Lipids in Small HDL percentage,0.13562558899652336,5.49889736849888e-42,0.13715883882503788,5.911900541891429e-43,+,0.13562558899652336
ADAMTSL4,fid_23564,Triglycerides in Large HDL,0.13439525842564995,3.0238309814209486e-41,0.13984943789996382,1.2816695008547053e-44,+,0.13439525842564995
ADAMTSL4,fid_23571,Triglycerides in Medium HDL,0.1319789202922051,8.217366972196039e-40,0.13155651023485956,1.3412347425709056e-39,+,0.1319789202922051
ADAMTSL5,fid_23478,Creatinine,0.10524429709089164,9.9453525827861e-26,0.10613040175087576,3.5877047122319725e-26,+,0.10524429709089164
ADD1,fid_23471,Lactate,0.1900260241812375,7.154387196566138e-82,0.17360362522046688,2.21879044360146e-68,+,0.1900260241812375
ADD1,fid_23461,Glutamine,-0.16182898428936104,1.9510187081546148e-59,-0.15466282659347,2.2060792640522888e-54,-,0.16182898428936104
ADD1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.13663423948366288,1.3422312270352634e-42,-0.12997930228861526,1.1117516676934948e-38,-,0.13663423948366288
ADD1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1365432951694066,1.5248090905866594e-42,-0.12928428070223538,2.801596811895619e-38,-,0.1365432951694066
