name,wY_01,wY_02,wY_03,wY_04,wY_05
fid_23627,-0.15101310898032239,0.2908479808676452,-0.09265512564284285,0.08505505153309594,-0.038629428684418037
fid_23602,-0.14821239189296673,-0.1335196338727214,-0.13748489845246076,0.05897676986023863,0.392980879449884
fid_23632,0.03779111117519409,-0.015982593656684464,0.10403179707966351,-0.06970681985043603,0.08916177921636181
fid_23587,-0.006629212653532656,0.0751647452718816,0.012995925650327858,0.06025688009042004,-0.1931752893563127
fid_23607,-0.025350999429723135,0.2098563983103011,-0.1028847752556236,0.06673500309439949,-0.2154065331483184
fid_23470,0.017321928148194568,0.029093978839776727,-0.017163922733804224,-0.06266358214010119,-0.002375879482960035
fid_23461,-0.04729512298602836,0.06466959554288405,0.09367859320508211,0.040455394799716576,0.09005253594326552
fid_23462,-0.03480239758329123,0.005481238882882692,0.0028217428627108324,-0.03410282809418167,0.08404908866458402
fid_23480,0.34407291969432857,0.18657685917829583,-0.3013869122453407,0.6818616669498802,0.13480696300258066
fid_23406,-0.07481589717697777,-0.19685842831582237,-0.14007905849029675,-0.21858505146038262,-0.150882206974517
fid_23463,-0.015278244005234372,0.004345810320458321,0.012919467774495553,-0.02346628516587198,-0.03552639696449881
fid_23465,0.011118731144596508,0.04216158157945497,-0.07007054500407153,-0.03605262583002048,0.2056303540492204
fid_23405,-0.11623242469902788,-0.10803831471778984,-0.2262339479966647,0.008649354249774557,0.1851720711784243
fid_23471,0.08781261605309137,0.03323346911301015,-0.07914327564988674,0.10420729091190067,-0.3162409132362194
fid_23466,0.006580938637609849,-0.10229850864777687,-0.05608092788521049,0.07478667284857864,-0.19972530958234117
fid_23449,-0.10719101640343477,0.3342503699811725,-0.5294050711648585,0.2003181837857821,0.5441142349949927
fid_23456,0.3032715234636022,0.006994037668483899,0.22630308478605518,-0.31982497926011216,0.6898486522493908
fid_23447,0.11774946497326551,0.29071266162335013,-0.0681040806940569,0.49304314967519614,0.00470541253079564
fid_23454,0.37768934165758106,0.1936205150922592,-0.17483598092580738,0.08751971462839477,0.31413459746400446
fid_23444,-0.16045159621641053,0.333615725360059,-0.24600214926361552,-0.07170197512885246,-0.2267920692765794
fid_23451,-0.11522781843274871,-0.5025717029170335,0.3540514196402397,-0.36865067209052405,0.23310815216704123
fid_23445,0.045541686907914235,-0.4225947722630955,0.15300666434681073,-0.2638842744165034,-0.13241520519170272
fid_23459,-0.003967721639404222,0.001739510357922955,-0.009683136598210284,0.046403535294719044,-7.484320261939135e-4
fid_23452,-0.26571789279892377,0.10783360090242562,-0.06675866169380981,0.13052583551789781,-0.43804954568372023
fid_23468,0.02640529019736093,0.0013079427116973073,-0.02454579189081609,-0.031402795990372545,0.09246903975360418
fid_23437,0.09820744662241278,-0.523000407426135,-0.6806255243883831,0.08935815557704678,-1.378748597306334
fid_23434,0.6273022812715703,-0.04981055806988529,0.382746896361288,0.09583464453895268,1.693749818815441
fid_23483,0.22966081416977446,0.32671256025737494,-0.1803751737989157,0.4359593134529755,-0.0673259024206051
fid_23414,-0.07586051911620172,0.3801271684506137,0.16908668214011838,0.4073426390364425,0.1882657980610056
fid_23525,0.22279911993452728,-0.3102461079219542,0.4239834434108621,-0.07206511554068663,0.8838142693922258
fid_23413,0.16926931923656996,0.02511911599038454,0.5047654329614482,0.062204785142121403,-0.9588568580712074
fid_23560,-0.04306290569653277,0.9700414366414284,0.25170969255140885,1.064135452581736,0.7406703755322978
fid_23532,0.1645792855628115,-0.012593120871610953,0.87254252432337,-0.06675137459175486,-1.3070331694578143
fid_23497,0.4706391478356576,-0.6677899596427614,0.40072685061500135,-0.897903088341186,0.01889897908184995
fid_23567,-0.28788811229309774,-0.25680572264186835,-6.898491295531318e-4,-0.18362951467595642,-0.7668723703834113
fid_23539,0.3231081858541127,0.5830911512579641,0.13010685120667123,0.0069932635546644615,-0.10619931752075698
fid_23504,0.11868925895347335,-0.46519274115389697,-0.4963969801562441,-0.2154736630221717,-0.11062197367782581
fid_23574,0.14167946837835738,0.1679595400963693,-0.09078205077017483,0.01562954167159078,0.3851460184203723
fid_23546,-0.18450182791129457,-1.0926280092250986,-0.35051432547034517,0.7588840857303929,-1.212730140917435
fid_23511,0.3130597366783676,0.43007437519194835,0.25464283927063963,0.09492120608636957,0.543338708631268
fid_23412,0.18313957068183023,-0.17386514454628382,0.013624400806080236,-0.15765993642958329,-0.048745452094492374
fid_23553,-0.06033850597239705,-0.335169466183598,0.5334833132576225,-0.3058243615423835,-0.14653408613371788
fid_23490,-0.06628969715110947,0.09622363126383372,0.19744947004449598,0.12290534409719933,-0.32649095130853123
fid_23518,-0.21474335841395154,-0.3338048085339347,0.13857404001586193,-0.11171227428429728,-0.39663146244716946
fid_23579,-0.012506656234653525,0.013668757092018962,0.018470749793963785,-0.031154289227002457,-0.021177614079702676
fid_23609,0.05567842797420858,0.23337192132774331,0.16984688595413178,-0.06878357177432966,0.05241317956151101
fid_23634,0.03883796582777117,0.009103278252968425,0.027289314411004097,0.04682162408295528,-0.06251059497702012
fid_23614,0.024495509229059666,0.016453863244155993,-0.22760567850157798,-0.2058718167840212,0.3195157573904731
fid_23589,-0.01506571744571476,0.07447885274359312,0.0688795708789267,-0.03617033564247269,-0.15574405692313695
fid_23639,0.21251264633106354,-0.020434833176353272,0.26975112343190283,-0.19479948488948137,0.6592768973680491
fid_23619,-0.056547378748304185,0.004251771191938462,0.13420939748476207,-0.04906280796713882,0.015200015309793272
fid_23594,0.08935658469949716,-0.0961204693194347,-0.1985142642549531,0.2358094542838363,-0.08712715592435688
fid_23644,-0.15874174870026192,-0.10064423169185036,-0.3295609976843287,-0.08808841020495807,-0.2576976450221718
fid_23624,-0.002519864863282668,-0.24330596261195522,-0.05326683348782105,-0.025952361121725623,0.017562878041536594
fid_23599,0.30832160868920294,0.361526995627614,0.06371420104742735,-0.13281125328949375,-0.1556723813628806
fid_23629,-0.0032601554837849277,-0.02126931079963244,0.0034879114622550205,0.008979405203179469,0.02009988442377451
fid_23584,-0.014451510355237202,-0.009008050745482082,-0.018587208747401204,-0.03636287333624791,0.17682186488511184
fid_23604,0.044832710785734815,-0.07820920614891595,0.10318996815901701,-0.05343472779275076,-0.08503039167254518
fid_23446,-0.005506817700482458,-0.2662288781997449,0.06245567027642728,-0.24536599349214508,-0.1753151903774874
fid_23458,0.29540639343742425,-0.06495048474206438,-0.13444195776353263,0.2041393132572269,-0.01635880307970458
fid_23453,-0.30656634725571197,-0.10571828857151191,0.08233784608739703,-0.0202259153870133,-0.32858333408723456
fid_23472,-0.02571962600861655,0.0016096631994460566,-0.008327103156600109,0.020761411328199347,0.040163048075942176
fid_23402,-0.03571066127484722,0.05136444278529254,-0.12083209379119435,-0.01942648319240211,0.21207058741064416
fid_23448,0.30094986433195225,0.16606727189225087,-0.41121577485325,0.3409156229026918,0.25314165827941676
fid_23455,0.0605093295951894,-0.039642728607537696,0.07648936107604702,-0.05384292106972306,0.20202454808310477
