name,wY_01,wY_02,wY_03,wY_04,wY_05,wY_06,wY_07,wY_08,wY_09,wY_10,metabolite_label
fid_23544,-0.2931394196806479,-0.0613943974565815,-0.04974232847739798,-0.8207974323481201,-0.39887341966168327,-0.1515672681136375,-0.1767767328668995,0.2067270797846351,-0.6297616611327729,-0.1619751264841823,Concentration of Small LDL Particles
fid_23509,-0.3169731194103737,-0.6548335675291245,0.08758044155833687,-0.00200914018524295,-1.2075443339690095,-0.07846364920837003,-0.9512420077738752,-0.4588860884820501,-0.6855804159471869,-0.792392211131733,Concentration of Small VLDL Particles
fid_23428,-0.3699420376926929,0.06197965102788957,0.16682424182186373,-0.11047869075791322,-0.03938629722417293,-0.14789450643797586,-0.09040833294774778,-0.3358323444952016,-0.20059601687176817,-0.2642348302584525,Concentration of VLDL Particles
fid_23551,0.2132695162203905,0.1062394897515123,-1.2904909978838832,-0.47370291031276224,-0.14319484096232735,0.8542881892471674,0.4518530232086775,0.4382924007301688,-1.8484659510270376,-1.0922385357092392,Concentration of Very Large HDL Particles
fid_23488,-0.4674461879371046,0.3163099964143021,-0.19066556896048675,-1.039404273365692,-0.2504527898776559,0.2299674865732517,3.2783635217045974,1.5890018456488468,-0.9006339478784627,-1.6208065007206227,Concentration of Very Large VLDL Particles
fid_23516,-0.440738917239331,0.8712311261367249,-0.15667338967519426,-0.6707722585088715,0.7113356921020367,0.41729088899477657,-0.584178619143479,0.2709581723057997,0.0064106085107143,-0.32151488252998667,Concentration of Very Small VLDL Particles
fid_23443,0.47617545145449064,0.3224034952285027,-0.12146913095926032,0.35690724563374077,-0.5992150308730708,-0.00693954100544117,-1.2217806347788691,-1.0008414689447744,1.0021024758255934,-0.905592192170969,Degree of Unsaturation
fid_23450,0.173597438901323,-0.28912325163480496,-0.4456179995798886,0.13285665875504454,0.43222262277328827,-0.2596690622371124,-0.5700113914737209,-0.3153356292229755,-0.5394677355873579,-0.8221031692442087,Docosahexaenoic Acid
fid_23457,-0.24263330750334075,0.4271325101205064,0.43176712597816425,0.01061883267831287,-0.32181412779046387,0.11759810843163045,0.6316679872431268,0.1159869875554172,0.5157318593736693,0.966648185925594,Docosahexaenoic Acid to Total Fatty Acids percentage
fid_23486,-0.10951835993028368,0.12799037920908374,0.3827607407898323,0.1853473523690614,0.6734406367555221,-0.5961989458722708,0.04198629963798413,-0.19116915033723797,-0.17435202346883324,-0.2016015842660924,Free Cholesterol in Chylomicrons and Extremely Large VLDL
fid_23422,0.39378866689802183,0.6737851218330592,0.5566377643968156,0.6526468586614735,0.11986178230272586,0.3391294181124639,-1.0595100302856308,-0.9050559119606436,-1.2466914184829785,-0.9436119199683743,Free Cholesterol in HDL
