name,wY_01,wY_02,wY_03,wY_04,wY_05,metabolite_label
fid_23630,-6.500275273487878,45.8325445975076,-19.38171529210304,54.87976045841685,-5.688377878102903,Cholesterol to Total Lipids in Very Large HDL percentage
fid_23585,7.364901672783758,3.5041039643323373,9.328632164158249,-11.13436891415642,26.120200682591825,Cholesterol to Total Lipids in Very Large VLDL percentage
fid_23605,8.494336379278575,13.618077259174964,-21.22658766795478,6.346166064417396,42.17503658280515,Cholesterol to Total Lipids in Very Small VLDL percentage
fid_23485,-1.6398254071395086,-6.764435509097053,-3.1193904323180286,-1.702263855247249,13.857118487702376,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
fid_23418,-9.774498962618932,-22.843517699198017,28.472108239068056,-82.47559148201722,58.48504846214932,Cholesteryl Esters in HDL
fid_23527,15.723318742926006,-8.829863835970993,22.285556736922004,-0.1872216041041135,22.7634989803855,Cholesteryl Esters in IDL
fid_23417,-30.434753570688866,5.8366424348425,35.96428187298438,28.672139172215115,-19.17116245196876,Cholesteryl Esters in LDL
fid_23562,11.949187847638932,11.72606410765771,-6.618230060601314,8.238262272989392,-12.266795918727302,Cholesteryl Esters in Large HDL
fid_23534,9.428760046672071,-20.056991117123243,1.882004296333473,-22.910905421120503,16.180763654788006,Cholesteryl Esters in Large LDL
fid_23499,-7.894106585399851,9.378323367631882,-1.8463532776974831,-10.520534948891504,3.220611434498892,Cholesteryl Esters in Large VLDL
fid_23569,5.739296463703899,10.190217485622869,-29.795532842773135,2.938757777129463,-19.6601621737256,Cholesteryl Esters in Medium HDL
fid_23541,0.3958388304572687,0.4560108153712759,-1.1362160557971888,-11.31310194763525,-13.78174441966695,Cholesteryl Esters in Medium LDL
fid_23506,2.9343707973074222,6.808982535910406,15.069511381176424,-9.58133868328796,3.454582187974358,Cholesteryl Esters in Medium VLDL
fid_23576,0.8494011558531483,21.127417893534695,5.687971221403395,-18.673893689123375,-16.35715646250032,Cholesteryl Esters in Small HDL
fid_23548,19.970578779655128,-12.350783822571287,6.316704059236362,6.827205119069266,-3.011140539027042,Cholesteryl Esters in Small LDL
fid_23513,-0.8580796502624658,-5.139834179599405,-2.8951206691925147,-8.0108366596115,-3.4715088795648423,Cholesteryl Esters in Small VLDL
fid_23416,-0.02053211125601238,2.4151758428075096,-4.564728529551807,-11.323418448259863,22.602642399723944,Cholesteryl Esters in VLDL
fid_23555,-3.6130908221599785,-2.483680925164134,-9.515910772574234,0.17908752403627226,7.223566431678273,Cholesteryl Esters in Very Large HDL
fid_23492,3.0817122769010816,6.370303634364417,-1.048205316012674,-9.563523470630416,0.15003450199390117,Cholesteryl Esters in Very Large VLDL
fid_23520,-11.88786063504705,-21.195686738039942,-18.778017022995883,19.159041071343378,35.769452300214944,Cholesteryl Esters in Very Small VLDL
fid_23581,-0.00343351024190995,-4.437933880105543,9.389525588660826,8.014634245259753,2.6377988250517603,Cholesteryl Esters to Total Lipids in Chylomicrons and Extremely Large VLDL percentage
