name,wX_01,wX_02,wX_03,wX_04,wX_05
CC2D1A,0.08323549594872295,-0.045220074729097476,0.02113053250503909,0.07770074743769598,-0.0018526728697870717
CCDC80,0.018020806143267322,0.03310059836643464,0.03767977789323267,-0.013546244353375715,0.02095075430755512
CCL11,0.008461858848957208,-0.007452789769734266,-3.603242661095266e-4,0.01850805225523868,0.046004509424918495
CCL13,0.003717452261312417,0.020761664603749685,-0.0011544598115470872,-0.026961723768435954,0.027231943506291503
CCL14,-0.0010770092691651946,0.011785868781941478,-0.03105117470558819,0.006827068011925198,-0.0022400036083533408
CCL15,0.010025471642708207,-0.013762579143781662,0.006903655505431355,0.0020612614649931356,0.004040852780085871
CCL16,0.006898583923953266,0.004006776447139457,0.015287053381495304,-0.030565525576184787,0.0026700571338724795
CCL17,-0.01143582691471599,-0.015447938338762271,0.005677825031698859,0.018708084138708645,-0.016904758253765022
CCL18,-0.02187884340205429,0.017614310839860727,-0.02882925637955672,0.0051795022251909986,-0.033855413022786204
CCL19,-0.011480367722783661,-0.010521556110119365,0.007188498803722258,0.0016862249117244388,0.006747774504171994
CCL2,-0.020096335031661194,-0.02407916323312976,-0.0196561468211113,-0.006150297600205316,-0.026821532920472665
CCL20,0.005811622720891712,3.809842032576783e-4,0.008371032360337411,-0.009965692302572266,-0.006251796918581511
CCL21,-0.0022713949650625077,-0.0077408632342454865,-0.018376884544481355,-0.035525057254853186,-0.027948369998374974
CCL22,0.002664198933624576,-0.004377875863085444,-0.008879235120418995,-0.0038749497173309506,0.019923170887717934
CCL23,0.004092460600301052,-0.018543345903784154,0.015453328763884989,-0.006836143495416372,-0.0017529619948167252
CCL24,-0.006414576473113425,-0.016874895826994918,0.005188740336204206,0.0023701206002089245,-0.008326438357921857
CCL25,-0.007247098753115724,0.009677975016798115,0.010992439735791554,0.013542791328860895,-0.013145112537893643
CCL26,0.012597695063706846,-0.011656548580018578,-0.01776215077702523,0.02804543387775956,-0.013066387559529026
CCL27,0.008453609631617834,-0.004570269882769558,-0.006734476350348766,-0.026029563847913138,-0.022193685264616136
CCL28,-0.014777343900409778,0.022801915938303954,-0.0027889109775796773,0.05505091147319373,0.005851220733167546
CCL3,0.003999544484614835,0.009093660520858695,0.02133252811243457,-3.549194691690987e-5,-5.374865788107859e-4
CCL4,-0.003369101640246957,-2.6265392546243984e-5,-0.011055679658505058,0.006666359789137303,-0.013828674710476531
CCL5,-0.004318866680105573,-0.009639057380633184,0.0010232378272768616,0.0035508355236181896,0.05312851593775596
CCL7,0.01105766506743363,0.018553505940937083,7.497769169480182e-4,0.00373107483283762,-0.032749652072174014
CCL8,0.0021418510873020833,0.012130364141585765,-0.013257189066115475,-0.029145017378148005,-0.00486312554588942
CCN1,-0.004282785084800856,-0.022532090433867294,-0.024944461092754444,0.006426923372622534,0.027095939872838728
CCN2,0.005302734422601724,0.0325974982220983,-0.010188194938502664,0.017063300603344378,0.039038444238602914
CCN3,-0.007319229192068377,-0.00130780421223022,0.01673362712160913,-0.018201548963582545,-0.020149636062911012
CCN4,0.0016496040013226996,-0.013026295742807975,-0.005908252564926933,-0.004830654679522121,-0.01666016939137505
