protein,metabolite,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r,metabolite_label
MAMDC4,fid_23566,9877,0.3562428329532052,2.1580333995731924e-293,9.310462211684399e-291,0.34204042411755753,3.728198991403039e-269,9.680641767092042e-267,+,0.3562428329532052,Total Lipids in Medium HDL
HHEX,fid_23483,9903,0.35580537612583724,2.1612185204841156e-293,9.318680048035499e-291,0.3649807245765386,9.59297952715386e-310,3.836279950719677e-307,+,0.35580537612583724,Phospholipids in Chylomicrons and Extremely Large VLDL
CPM,fid_23484,10371,0.3481900828011799,2.2740664871839766e-293,9.799449314195691e-291,0.35732560132392294,5.89466337866895e-310,2.3624973364022494e-307,+,0.3481900828011799,Cholesterol in Chylomicrons and Extremely Large VLDL
RARRES2,fid_23491,10345,0.3485413545345946,2.890490446995404e-293,1.244838455955813e-290,0.37006743862006775,0,0,+,0.3485413545345946,Cholesterol in Very Large VLDL
IL1RN,fid_23563,10240,-0.350155508612949,3.617641408834059e-293,1.557076932978987e-290,-0.3889338567562825,0,0,-,0.350155508612949,Free Cholesterol in Large HDL
DAG1,fid_23471,10322,0.34878466191156793,4.7335302057160717e-293,2.0361649462386e-290,0.3401975198812034,5.370888927533795e-278,1.5377962137923445e-275,+,0.34878466191156793,Lactate
SSC4D,fid_23431,10253,0.3498134246100571,6.262343962584343e-293,2.692204972980434e-290,0.3600051599939393,2.288672939297e-311,9.311112126270513e-309,+,0.3498134246100571,Average Diameter for VLDL Particles
SSC5D,fid_23489,10345,0.34830034570471746,7.772947127907571e-293,3.33570801253749e-290,0.34653546282521724,1.05944402824399e-289,3.5097495163620326e-287,+,0.34830034570471746,Total Lipids in Very Large VLDL
SSC5D,fid_23490,10345,0.3482849475713906,8.279822584367469e-293,3.5511363772023703e-290,0.34611698088417425,5.825674137287525e-289,1.9065121089566403e-286,+,0.3482849475713906,Phospholipids in Very Large VLDL
IGSF9,fid_23599,9919,-0.3552013225574942,8.384471345645576e-293,3.5939014287910386e-290,-0.3420046352346969,3.1303173045923004e-270,8.230959005959177e-268,-,0.3552013225574942,Phospholipids to Total Lipids in Small VLDL percentage
F7,fid_23424,10318,0.34865072184095186,1.0624968224997275e-292,4.551582547554498e-290,0.35545130316348744,5.943457347839575e-305,2.273152249661605e-302,+,0.34865072184095186,Total Lipids in VLDL
INHBC,fid_23559,10349,-0.34815028187209873,1.1106592141705144e-292,4.755104493365194e-290,-0.36078874410819733,1.01063432e-315,4.2940277088e-313,-,0.34815028187209873,Total Lipids in Large HDL
RARRES2,fid_23424,10345,0.3482103216717446,1.1245074631943666e-292,4.811563159402506e-290,0.36703082123381775,0,0,+,0.3482103216717446,Total Lipids in VLDL
AGRP,fid_23617,10432,-0.34676366089407745,1.5807008497640657e-292,6.759557916458464e-290,-0.3571771786724979,1.719009029241e-311,7.009194312187237e-309,-,0.34676366089407745,Free Cholesterol to Total Lipids in Large LDL percentage
HHEX,fid_23648,9903,0.3553025969063356,1.6414637038584224e-292,7.011159643123029e-290,0.34999014638049186,2.6394447935412203e-283,8.092077446287808e-281,+,0.3553025969063356,Triglycerides to Total Lipids in Small HDL percentage
IGFBP2,fid_23552,10420,0.3469332684136476,1.698831889224286e-292,7.251939691721081e-290,0.36316758293027906,2.37e-322,1.0808e-319,+,0.3469332684136476,Total Lipids in Very Large HDL
IL1RN,fid_23418,10240,-0.3497369925983287,1.9999445713991238e-292,8.5323192120029906e-290,-0.383182518615606,0,0,-,0.3497369925983287,Cholesteryl Esters in HDL
SERPINF1,fid_23578,9730,0.35818582093352885,2.02249814767403e-292,8.618435359058234e-290,0.3587840239766119,1.8431718636601507e-293,6.330864785333538e-291,+,0.35818582093352885,Triglycerides in Small HDL
PLA2G7,fid_23497,10349,0.3479908858068729,2.1353080399309336e-292,9.093825891040442e-290,0.35340131915404305,3.987160734535366e-302,1.4821058406203636e-299,+,0.3479908858068729,Phospholipids in Large VLDL
LDLR,fid_23401,10338,0.34814154455169605,2.344165616042462e-292,9.977467998990275e-290,0.3515265788192638,2.035972392087286e-298,7.278171307542795e-296,+,0.34814154455169605,Total Cholesterol Minus HDL-C
APCS,fid_23492,9838,0.35628892729164324,2.5342622010405666e-292,1.0780271507871141e-289,0.36662120932626113,1.0960391503356e-310,4.4268972623269953e-308,+,0.35628892729164324,Cholesteryl Esters in Very Large VLDL
CKB,fid_23555,9921,0.3548633143858789,2.862723929170806e-292,1.2170372483625003e-289,0.37296326899223936,0,0,+,0.3548633143858789,Cholesteryl Esters in Very Large HDL
MXRA8,fid_23440,9676,0.35900551896105287,3.154764837592582e-292,1.3404104071514864e-289,0.36339347588845966,6.850031917005622e-300,2.4841246537411313e-297,+,0.35900551896105287,Apolipoprotein A1
F7,fid_23489,10318,0.348380876708381,3.208162169885562e-292,1.362302828250466e-289,0.35951829739497154,1.999829894134e-312,8.24662998502953e-310,+,0.348380876708381,Total Lipids in Very Large VLDL
LPL,fid_23482,10283,-0.34885834076791994,4.403041918148038e-292,1.8686022100057914e-289,-0.3764112038469401,0,0,-,0.34885834076791994,Total Lipids in Chylomicrons and Extremely Large VLDL
F7,fid_23571,10318,0.3481571397738318,8.013474349038608e-292,3.398847899206132e-289,0.357445142152115,1.330782847560813e-308,5.252601342687873e-306,+,0.3481571397738318,Triglycerides in Medium HDL
TFPI,fid_23542,10254,0.3491599606968582,8.462149977991618e-292,3.5870595410784536e-289,0.3808154030520928,0,0,+,0.3491599606968582,Free Cholesterol in Medium LDL
RARRES2,fid_23633,10341,0.34777919731316026,8.517843455373318e-292,3.6085660352700794e-289,0.43547270856007647,0,0,+,0.34777919731316026,Triglycerides to Total Lipids in Very Large HDL percentage
SERPINF1,fid_23635,9730,-0.3577045833881279,1.3841066352043116e-291,5.860326817805983e-289,-0.3729225933855184,1.038743e-318,4.5653712e-316,-,0.3577045833881279,Cholesterol to Total Lipids in Large HDL percentage
IGSF9,fid_23552,9919,-0.3544981982713037,1.4247012993801342e-291,6.028698096650842e-289,-0.3855160278882024,0,0,-,0.3544981982713037,Total Lipids in Very Large HDL
SMOC1,fid_23500,10438,0.3461327633429248,1.4399921207383166e-291,6.089861390241759e-289,0.3695788384440285,0,0,+,0.3461327633429248,Free Cholesterol in Large VLDL
CES1,fid_23442,10356,0.34740280533022383,1.5126382194148163e-291,6.393373619756257e-289,0.3373632869961727,5.038625022127164e-274,1.3807407130947845e-271,+,0.34740280533022383,Total Fatty Acids
FGFBP1,fid_23518,10379,0.3470189320662214,1.6610648371919162e-291,7.016644441432854e-289,0.3633482536023346,1.937e-321,8.71206e-319,+,0.3470189320662214,Phospholipids in Very Small VLDL
F9,fid_23452,10303,-0.34817923536205603,1.9311672201564024e-291,8.148148662868255e-289,-0.35435446567125,1.614635330901322e-302,6.026539430686751e-300,-,0.34817923536205603,Omega-6 Fatty Acids to Total Fatty Acids percentage
MXRA8,fid_23648,9676,-0.3584909933817777,2.4527292399417784e-291,1.0342772679716714e-288,-0.3557297803713967,1.384675458842394e-286,4.402814264669651e-284,-,0.3584909933817777,Triglycerides to Total Lipids in Small HDL percentage
IL1RN,fid_23617,10240,-0.34908233265141647,2.8862743897715427e-291,1.2163916793771004e-288,-0.36894244231643386,0,0,-,0.34908233265141647,Free Cholesterol to Total Lipids in Large LDL percentage
CPM,fid_23554,10371,-0.3469790854856463,3.268092953086217e-291,1.376508269540441e-288,-0.38606921551246265,0,0,-,0.3469790854856463,Cholesterol in Very Large HDL
SSC5D,fid_23495,10345,0.34733283533402354,4.087211859875937e-291,1.719527830253135e-288,0.34526342859184445,1.8694115155268925e-287,6.004449139944358e-285,+,0.34733283533402354,Concentration of Large VLDL Particles
SMOC1,fid_23485,10438,0.34587135778871625,4.210852789432567e-291,1.7705212901064915e-288,0.3738310935894994,0,0,+,0.34587135778871625,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
RARRES2,fid_23555,10345,-0.3472987259301179,4.698766764369774e-291,1.9745319386899305e-288,-0.3716781145175028,0,0,-,0.3472987259301179,Cholesteryl Esters in Very Large HDL
HHEX,fid_23543,9903,0.35446016019606147,4.864352349709549e-291,2.0429353592798914e-288,0.351582739350847,4.789167722122306e-286,1.5148568342847076e-283,+,0.35446016019606147,Triglycerides in Medium LDL
APOC1,fid_23524,9892,0.3545998694826261,5.813998767584978e-291,2.440360600354713e-288,0.39685669966648046,0,0,+,0.3545998694826261,Total Lipids in IDL
MAMDC4,fid_23434,9868,0.35496302951312136,6.812808194859049e-291,2.857951440945059e-288,0.3533763806897477,3.876120946773997e-288,1.2543999467886517e-285,+,0.35496302951312136,Phosphoglycerides
FSTL3,fid_23478,9806,0.35599825895044335,7.128805329603849e-291,2.98878859252856e-288,0.3056384363592268,4.340539340204237e-211,5.735587738494607e-209,+,0.35599825895044335,Creatinine
ADH4,fid_23490,10146,0.35034044853530444,8.032459933195036e-291,3.363775152932994e-288,0.3496302382083721,1.4243741361838817e-289,4.7101224644084777e-287,+,0.35034044853530444,Phospholipids in Very Large VLDL
PAG1,fid_23560,10146,-0.35023287509735995,1.2422384077718264e-290,5.1991641955914035e-288,-0.3456755125518491,1.1175603513947155e-282,3.399041361782539e-280,-,0.35023287509735995,Phospholipids in Large HDL
MENT,fid_23569,9676,0.3580116147820335,1.6519758807844917e-290,6.910072697607668e-288,0.36283443668565424,6.587873320813324e-299,2.37367924528099e-296,+,0.3580116147820335,Cholesteryl Esters in Medium HDL
MXRA8,fid_23617,9676,0.35791650629323984,2.4108958242691585e-290,1.007877699649827e-287,0.35044825210036507,1.2553031530345557e-277,3.5801078681962446e-275,+,0.35791650629323984,Free Cholesterol to Total Lipids in Large LDL percentage
SMOC1,fid_23515,10438,0.3454143452640214,2.7416762646430576e-290,1.1455028763871199e-287,0.3688977257641697,0,0,+,0.3454143452640214,Triglycerides in Small VLDL
APOM,fid_23402,10312,0.3473270063538453,3.4969251450293097e-290,1.4602160284172388e-287,0.34102173214132736,3.752419179572367e-279,1.0928819504644327e-276,+,0.3473270063538453,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
GHR,fid_23561,9676,-0.35770733429214135,5.534131867482762e-290,2.30957029513439e-287,-0.3647279612830679,3.0273668984621746e-302,1.1276352956023691e-299,-,0.35770733429214135,Cholesterol in Large HDL
F7,fid_23496,10318,0.34711498215520914,5.641242503075712e-290,2.352921837986296e-287,0.3593145913910781,4.76338677321e-312,1.95539847996916e-309,+,0.34711498215520914,Total Lipids in Large VLDL
CDHR2,fid_23452,10309,-0.3472269749688663,6.374499662499644e-290,2.657235375634667e-287,-0.35215847149059626,1.0078821161309108e-298,3.61717858450302e-296,-,0.3472269749688663,Omega-6 Fatty Acids to Total Fatty Acids percentage
LCAT,fid_23485,9904,0.35377186183373027,7.196786201612712e-290,2.9982915344940896e-287,0.3634924473770607,4.3693369991447905e-307,1.7060737339466498e-304,+,0.35377186183373027,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
LEP,fid_23556,10283,-0.3475266654990541,1.0031434736131032e-289,4.1744705830154604e-287,-0.34223815433245336,1.7834482461750378e-280,5.274448543961151e-278,-,0.3475266654990541,Free Cholesterol in Very Large HDL
RTN4R,fid_23560,10438,-0.34487410307775856,2.500806386610807e-289,1.0394942375487058e-286,-0.3650935427497906,0,0,-,0.34487410307775856,Phospholipids in Large HDL
GCG,fid_23482,10125,0.3497185969151952,3.9243622440451516e-289,1.6302835610711475e-286,0.35959364661443066,9.303546035037587e-307,3.6133255069601397e-304,+,0.3497185969151952,Total Lipids in Chylomicrons and Extremely Large VLDL
APCS,fid_23552,9838,-0.35440231975289804,4.8280959229214965e-289,2.0034313405314617e-286,-0.3352678812515492,5.028929215940922e-257,1.1438095201408231e-254,-,0.35440231975289804,Total Lipids in Very Large HDL
SSC5D,fid_23493,10345,0.3461618629411235,4.852964108545424e-289,2.012603024632644e-286,0.3432239527966864,7.110568949172123e-284,2.1947684760683202e-281,+,0.3461618629411235,Free Cholesterol in Very Large VLDL
PRSS8,fid_23598,10221,0.3480388526103027,6.848659800246824e-289,2.8370173684884716e-286,0.33473040627325,4.75528234138198e-266,1.1922228317881578e-263,+,0.3480388526103027,Triglycerides to Total Lipids in Medium VLDL percentage
TMSB10,fid_23471,10321,0.3464280731041041,7.619689199511277e-289,3.1546163430106335e-286,0.33029770106197365,3.365111477374532e-261,8.030226200796962e-259,+,0.3464280731041041,Lactate
PROC,fid_23423,10312,0.3465681468979138,7.670690555845729e-289,3.1739259210855763e-286,0.3458808070634893,1.2484363007996022e-287,4.020555962398549e-285,+,0.3465681468979138,Total Lipids in Lipoprotein Particles
PRAP1,fid_23433,9921,-0.35286803278078316,8.633025598486741e-289,3.5700847285623916e-286,-0.3544642520464293,1.4278543382833164e-291,4.809027947569326e-289,-,0.35286803278078316,Average Diameter for HDL Particles
PROC,fid_23541,10312,0.3465093656542286,9.740115613649356e-289,4.025621309900948e-286,0.34333570091148835,3.5967738739140483e-283,1.1008532961855508e-280,+,0.3465093656542286,Cholesteryl Esters in Medium LDL
IGSF9,fid_23442,9910,0.35299532447486387,1.079104179665723e-288,4.45744130404974e-286,0.34115618022341465,1.4182893039488854e-268,3.663127215135576e-266,+,0.35299532447486387,Total Fatty Acids
PLA2G7,fid_23495,10349,0.3458575501473048,1.2970334073173958e-288,5.354599737649451e-286,0.35158317301461145,7.787541228254182e-299,2.8017710180605814e-296,+,0.3458575501473048,Concentration of Large VLDL Particles
F7,fid_23522,10318,0.34631914539474806,1.4371513320100376e-288,5.929691284143252e-286,0.3557854086796538,1.459685242191008e-305,5.6122468608988636e-303,+,0.34631914539474806,Triglycerides in Very Small VLDL
GHR,fid_23492,9676,0.3568756688323795,1.4968360935666171e-288,6.172451691061248e-286,0.3641906511566097,2.6944708142431673e-301,9.949815369447802e-299,+,0.3568756688323795,Cholesteryl Esters in Very Large VLDL
HHEX,fid_23424,9903,0.3530068666490164,1.642388263703062e-288,6.76499446975783e-286,0.3518669332395695,1.5467351594569677e-286,4.9159633663846565e-284,+,0.3530068666490164,Total Lipids in VLDL
F7,fid_23494,10318,0.34628163694737624,1.6736830644459054e-288,6.889998437480034e-286,0.35983250567049735,5.2367540855e-313,2.1680608735961e-310,+,0.34628163694737624,Triglycerides in Very Large VLDL
PRAP1,fid_23558,9921,-0.3527022411833236,1.6754761127145544e-288,6.893480795300712e-286,-0.3690155758939096,1.112293e-317,4.830291427e-315,-,0.3527022411833236,Concentration of Large HDL Particles
APCS,fid_23491,9838,0.35408671818854054,1.6993074177720927e-288,6.987580903699486e-286,0.36483316862307835,1.848033938881736e-307,7.223678827252831e-305,+,0.35408671818854054,Cholesterol in Very Large VLDL
APOM,fid_23567,10312,0.34633758999409114,1.9568778973614882e-288,8.0421714816652735e-286,0.3512326937346566,3.818306739571607e-297,1.3549813453643023e-294,+,0.34633758999409114,Phospholipids in Medium HDL
GUSB,fid_23443,10365,-0.3454981566143174,2.020439950790089e-288,8.2987062531811415e-286,-0.3457563353187112,7.0637366233758145e-289,2.307530626293424e-286,-,0.3454981566143174,Degree of Unsaturation
HHEX,fid_23481,9903,0.35292466627080943,2.280815796718206e-288,9.362883919221783e-286,0.36217254349703193,1.1072556504024435e-304,4.2259599279782865e-302,+,0.35292466627080943,Concentration of Chylomicrons and Extremely Large VLDL Particles
APP,fid_23471,10321,0.3461234595071182,2.6268211384094877e-288,1.0771106189888238e-285,0.33782962265003197,6.675329815416446e-274,1.8244405833890743e-271,+,0.3461234595071182,Lactate
MXRA8,fid_23606,9676,0.35664321438388075,3.755698443382351e-288,1.5391321683286297e-285,0.34628147336970627,1.1087524612324373e-270,2.9312748913963715e-268,+,0.35664321438388075,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage
A1BG,fid_23480,9911,0.35262962571600276,4.352859781480376e-288,1.7828524908134596e-285,0.3729345705332675,0,0,+,0.35262962571600276,Glycoprotein Acetyls
LEP,fid_23559,10283,-0.3465506403210389,5.272770100869968e-288,2.1584164478098345e-285,-0.3505054789298387,5.148980973259376e-295,1.7854060861479047e-292,-,0.3465506403210389,Total Lipids in Large HDL
SSC4D,fid_23552,10253,-0.346977114177597,6.415815046831569e-288,2.6248473401294434e-285,-0.3666553045775833,1e-323,4.565e-321,-,0.346977114177597,Total Lipids in Very Large HDL
ADH4,fid_23497,10146,0.3486859281297189,6.44187252189639e-288,2.6340273887608337e-285,0.34953994829868634,2.0518734059045548e-289,6.76362710778666e-287,+,0.3486859281297189,Phospholipids in Large VLDL
GCG,fid_23600,10125,-0.34900268497161197,7.032392691937156e-288,2.8738715754040113e-285,-0.3398066874609203,4.538270761951156e-272,1.2166025760068596e-269,-,0.34900268497161197,Cholesterol to Total Lipids in Small VLDL percentage
FAM20A,fid_23452,9910,-0.3525070211020012,7.58905529823363e-288,3.0996180418336075e-285,-0.3545073102628772,2.514609407845759e-291,8.457489008706818e-289,-,0.3525070211020012,Omega-6 Fatty Acids to Total Fatty Acids percentage
PON3,fid_23456,10342,0.34552257145748744,7.902241425889153e-288,3.2257233147956393e-285,0.3627506376867938,3.52526e-319,1.55690376e-316,+,0.34552257145748744,Linoleic Acid to Total Fatty Acids percentage
APCS,fid_23555,9838,-0.3536906074147228,8.22796759602753e-288,3.3568032351535476e-285,-0.338160475478493,1.0119282580286831e-261,2.4291184309242822e-259,-,0.3536906074147228,Cholesteryl Esters in Very Large HDL
HHEX,fid_23641,9903,-0.3525859488703348,8.81661670576548e-288,3.5949421216286676e-285,-0.347640130186984,2.738261936939141e-279,7.984699402149857e-277,-,0.3525859488703348,Cholesteryl Esters to Total Lipids in Medium HDL percentage
SSC5D,fid_23407,10345,0.34544641672652743,8.895350136047651e-288,3.625014559613188e-285,0.34230870996411605,2.8173611931262533e-282,8.512044604024498e-280,+,0.34544641672652743,Total Triglycerides
SMOC1,fid_23495,10438,0.3439467616543761,1.1005654026924679e-287,4.4824914121177996e-285,0.36953502092326973,0,0,+,0.3439467616543761,Concentration of Large VLDL Particles
GCG,fid_23487,10125,0.34885442438405706,1.2771756386404272e-287,5.198897726760325e-285,0.3595178867208865,1.277254029521912e-306,4.950053080643475e-304,+,0.34885442438405706,Triglycerides in Chylomicrons and Extremely Large VLDL
EFNA1,fid_23478,9853,0.353301612113936,1.420502820418095e-287,5.779096178180218e-285,0.2979022166462898,4.319122572920345e-201,5.08998384857658e-199,+,0.353301612113936,Creatinine
GCG,fid_23608,10125,0.34878021533887416,1.7215089714046702e-287,6.999780503522609e-285,0.33413596827393255,1.384436333728671e-262,3.352063018858076e-260,+,0.34878021533887416,Triglycerides to Total Lipids in Very Small VLDL percentage
LCAT,fid_23575,9904,0.3523811413239055,1.8672384488265494e-287,7.588087987124962e-285,0.3654380893015238,1.32276731392165e-310,5.336728191738638e-308,+,0.3523811413239055,Cholesterol in Small HDL
UPB1,fid_23452,9910,-0.35224698509881824,2.1413763196065425e-287,8.697274009878745e-285,-0.3513665581551332,7.126016276449366e-286,2.2510881286628964e-283,-,0.35224698509881824,Omega-6 Fatty Acids to Total Fatty Acids percentage
PTH,fid_23578,9655,0.35655971314593127,2.1809575574021192e-287,8.853094233861194e-285,0.3651712186466869,2.2365630125625434e-302,8.343572259068982e-300,+,0.35655971314593127,Triglycerides in Small HDL
SLC39A5,fid_23447,10289,0.3460810669028067,2.40622584023267e-287,9.762074328980064e-285,0.3922016922265208,0,0,+,0.3460810669028067,Monounsaturated Fatty Acids
ADIPOQ,fid_23638,9911,-0.3521988503658928,2.4280499822088415e-287,9.84512721114827e-285,-0.38513544812609235,0,0,-,0.3521988503658928,Triglycerides to Total Lipids in Large HDL percentage
LPL,fid_23408,10283,-0.34615830480823223,2.5820810687739136e-287,1.046385477751955e-284,-0.363363317960052,1.62674e-318,7.123862e-316,-,0.34615830480823223,Triglycerides in VLDL
APCS,fid_23561,9838,-0.3533877677289222,2.743778979919192e-287,1.1112946152574545e-284,-0.3491218950736375,5.563143557383424e-280,1.6366233168713442e-277,-,0.3533877677289222,Cholesterol in Large HDL
SMOC1,fid_23488,10438,0.3436611271607091,3.521430881259419e-287,1.4254685617432698e-284,0.3718662120702642,0,0,+,0.3436611271607091,Concentration of Very Large VLDL Particles
IGSF9,fid_23553,9919,-0.3518278733558841,6.272664084034689e-287,2.5377511296779964e-284,-0.3836944313906106,0,0,-,0.3518278733558841,Phospholipids in Very Large HDL
ADIPOQ,fid_23426,9911,0.3518783870336815,8.706113693835077e-287,3.520302561912724e-284,0.35339843789482905,2.0118922563437327e-289,6.634841437507431e-287,+,0.3518783870336815,Total Lipids in HDL
ACY1,fid_23409,10283,0.3458520098368752,8.910589514651773e-287,3.6009814740035846e-284,0.3454821738588974,3.9685534232477954e-286,1.2563811798095577e-283,+,0.3458520098368752,Triglycerides in LDL
RARRES2,fid_23498,10345,0.3448559360087279,9.754113792489058e-287,3.9396822304361455e-284,0.36544260254311145,0,0,+,0.3448559360087279,Cholesterol in Large VLDL
ADH4,fid_23481,10146,0.3479724834454374,1.137377778940366e-286,4.588770824350497e-284,0.34784012675737697,1.9358321227270986e-286,6.147255176213333e-284,+,0.3479724834454374,Concentration of Chylomicrons and Extremely Large VLDL Particles
CKB,fid_23554,9921,0.35163124352967096,1.2029597946355049e-286,4.850673786427566e-284,0.36833821627441415,1.95885843e-316,8.36684304e-314,+,0.35163124352967096,Cholesterol in Very Large HDL
PTH,fid_23550,9655,0.3561246947934431,1.2121623396499922e-286,4.8850746355505807e-284,0.36823837256242503,7.910021907258501e-308,3.1086001699212924e-305,+,0.3561246947934431,Triglycerides in Small LDL
LCAT,fid_23448,9895,0.35203518621977925,1.3446114636614824e-286,5.41585239492167e-284,0.3648325540106789,3.15238517473848e-309,1.2544510905272728e-306,+,0.35203518621977925,Saturated Fatty Acids
PTH,fid_23486,9655,0.35609564002119065,1.3591632598529183e-286,5.471436492969967e-284,0.36695640250968065,1.5273846506922448e-305,5.869439219426529e-303,+,0.35609564002119065,Free Cholesterol in Chylomicrons and Extremely Large VLDL
CPM,fid_23447,10362,0.34448724178540513,1.4816546981562169e-286,5.961239878357904e-284,0.34735119428072975,1.2700975814068104e-291,4.281664253740503e-289,+,0.34448724178540513,Monounsaturated Fatty Acids
SSC5D,fid_23543,10345,0.34467851484539275,2.0009770480843234e-286,8.041773174909271e-284,0.34228586727786364,3.087841324736802e-282,9.317638009366554e-280,+,0.34467851484539275,Triglycerides in Medium LDL
ADIPOQ,fid_23494,9911,-0.3516309983621198,2.330729925995012e-286,9.361855241982182e-284,-0.3728686270334509,0,0,-,0.3516309983621198,Triglycerides in Very Large VLDL
PLA2G7,fid_23496,10349,0.3445520395498627,2.592475203134415e-286,1.0407465249154507e-283,0.3519075446166096,2.022559709509676e-299,7.305576008403468e-297,+,0.3445520395498627,Total Lipids in Large VLDL
F7,fid_23410,10318,0.345007844926369,2.9203698451329304e-286,1.1717331991585255e-283,0.3550851760211556,2.763217724923772e-304,1.049110311464838e-301,+,0.345007844926369,Triglycerides in HDL
ACY1,fid_23407,10283,0.34549823465608226,3.719447575920509e-286,1.4907017460569914e-283,0.3386281375852941,2.9008665874328383e-274,7.973296924967826e-272,+,0.34549823465608226,Total Triglycerides
SIT1,fid_23565,10167,-0.347338297690285,3.7568774255724415e-286,1.504874422686909e-283,-0.34223103350704304,2.534057171140766e-277,7.204512612108868e-275,-,0.347338297690285,Concentration of Medium HDL Particles
TFPI,fid_23503,10254,0.34591926153984603,4.3154716968794145e-286,1.7276770180003596e-283,0.3796909161756503,0,0,+,0.34591926153984603,Total Lipids in Medium VLDL
FURIN,fid_23498,10379,0.3438225105334716,7.488848825134844e-286,2.9964740922767555e-283,0.34242241446065413,2.1385583849841434e-283,6.564742866587321e-281,+,0.3438225105334716,Cholesterol in Large VLDL
ADIPOQ,fid_23641,9911,0.3513335175352125,7.607558290210469e-286,3.0423001800489096e-283,0.3551183031244664,2.0102175088046375e-292,6.840068156992767e-290,+,0.3513335175352125,Cholesteryl Esters to Total Lipids in Medium HDL percentage
IL1RN,fid_23606,10240,-0.3459599531827049,8.94586440251729e-286,3.57553083497581e-283,-0.3597476422180544,1.68025112684097e-310,6.771495774613966e-308,-,0.3459599531827049,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage
HHEX,fid_23496,9903,0.3513910564588823,1.0257403909926339e-285,4.0952361577344803e-283,0.3531151285693269,1.0655668238774836e-288,3.473122726029007e-286,+,0.3513910564588823,Total Lipids in Large VLDL
SMOC1,fid_23493,10438,0.3428206336842277,1.0713460351073873e-285,4.2749702340685545e-283,0.36797345775311696,0,0,+,0.3428206336842277,Free Cholesterol in Very Large VLDL
CD99L2,fid_23573,10349,0.34419870121887725,1.082735486869839e-285,4.31804997918912e-283,0.3387573257273179,3.1143303215520946e-276,8.748335372228084e-274,+,0.34419870121887725,Total Lipids in Small HDL
CES1,fid_23443,10356,-0.34397408900332527,1.726579234095427e-285,6.881987865355818e-283,-0.32779466382056016,6.379962757464296e-258,1.4639057862159416e-255,-,0.34397408900332527,Degree of Unsaturation
APCS,fid_23498,9838,0.3523234083468003,1.8712069695454578e-285,7.454378516821904e-283,0.36132625242781413,3.4353040276064698e-301,1.2666195666163799e-298,+,0.3523234083468003,Cholesterol in Large VLDL
APOM,fid_23538,10312,0.34464086071895395,1.880280702592648e-285,7.486428134167939e-283,0.3429799771115247,1.4993111768986642e-282,4.550622001453812e-280,+,0.34464086071895395,Total Lipids in Medium LDL
RARRES2,fid_23561,10345,-0.34410491118483055,2.0357413534063533e-285,8.100970596094511e-283,-0.3708142723690848,0,0,-,0.34410491118483055,Cholesterol in Large HDL
PROC,fid_23575,10312,0.34454244224311636,2.796797928105466e-285,1.1123415549831787e-282,0.34707249418227,9.860681356111057e-290,3.2696447058652583e-287,+,0.34454244224311636,Cholesterol in Small HDL
APOC1,fid_23527,9892,0.3512954759152925,3.095606940991058e-285,1.2305113670347889e-282,0.3920935989469225,0,0,+,0.3512954759152925,Cholesteryl Esters in IDL
SMOC1,fid_23490,10438,0.34252477612453747,3.555769444315971e-285,1.4124995658619744e-282,0.3694783925095604,0,0,+,0.34252477612453747,Phospholipids in Very Large VLDL
SMOC1,fid_23643,10438,0.3425246687221159,3.557317472730469e-285,1.4124995658619744e-282,0.35852650874482683,3.5141844687e-314,1.4691087531833e-311,+,0.3425246687221159,Triglycerides to Total Lipids in Medium HDL percentage
SSC5D,fid_23550,10345,0.3439653783550963,3.5766568636545085e-285,1.4194042721390784e-282,0.34155677723081335,5.73615390459893e-281,1.7103349807138575e-278,+,0.3439653783550963,Triglycerides in Small LDL
CFI,fid_23433,9911,-0.3508900404602043,4.426933402308548e-285,1.7558810122081873e-282,-0.35045636311180145,2.4709521750797764e-284,7.66919278776882e-282,-,0.3508900404602043,Average Diameter for HDL Particles
TFPI,fid_23420,10254,0.34528577706696434,5.531240592973617e-285,2.1915004066751273e-282,0.3769643388183407,0,0,+,0.34528577706696434,Free Cholesterol in VLDL
CPM,fid_23497,10371,0.34337333013585347,7.616320843289492e-285,3.014336025235922e-282,0.3499276439970461,1.7556926357502673e-296,6.191087713179311e-294,+,0.34337333013585347,Phospholipids in Large VLDL
SSC5D,fid_23424,10345,0.34374522943591407,8.697311769803052e-285,3.4384238639220242e-282,0.3390280164326998,1.3597081531734891e-276,3.838759914661758e-274,+,0.34374522943591407,Total Lipids in VLDL
APOC1,fid_23569,9892,0.3509796185453029,1.0826974994178374e-284,4.278048169971695e-282,0.4062249250203677,0,0,+,0.3509796185453029,Cholesteryl Esters in Medium HDL
LPL,fid_23497,10283,-0.34465843651587075,1.097430070476789e-284,4.333907953906185e-282,-0.35983419573709524,5.895827541703e-312,2.416183824434183e-309,-,0.34465843651587075,Phospholipids in Large VLDL
